Gene stable ID,Triticum aestivum gene stable ID,"Triticum aestivum orthology confidence [0 low, 1 high]"
AT5G24010,TraesCS2D02G509800,0
AT5G24010,TraesCS4B02G345400,0
AT5G24010,TraesCS4D02G340500,0
AT5G24010,TraesCS4B02G367000,0
AT5G24010,TraesCS5A02G514500,0
AT5G24010,TraesCS5B02G005400,0
AT5G24010,TraesCS2B02G536700,0
AT5G24290,,
AT5G24300,TraesCS7B02G018600,0
AT5G24300,TraesCS7A02G120300,0
AT5G24300,TraesCS7D02G117800,0
AT5G24313,,
AT5G24314,,
AT5G24330,TraesCSU02G120100,0
AT5G24330,TraesCS6A02G065800,0
AT5G24330,TraesCS6B02G088800,0
AT5G24340,TraesCS6D02G293500,0
AT5G24340,TraesCS6B02G344200,0
AT5G24340,TraesCS6A02G314200,0
AT5G24355,,
AT5G24360,TraesCS6D02G358600,0
AT5G24360,TraesCS6B02G412400,0
AT5G24360,TraesCS6A02G374700,0
AT5G24440,TraesCS7B02G218000,0
AT5G24440,TraesCS7D02G313900,0
AT5G24440,TraesCS7A02G316900,0
AT5G24450,TraesCS1D02G384700,0
AT5G24450,TraesCS1A02G377700,0
AT5G24480,,
AT5G24490,TraesCS4A02G320200,0
AT5G24490,TraesCS5D02G565000,0
AT5G24490,TraesCS5B02G559000,0
AT5G24490,TraesCS5D02G564800,0
AT5G24630,TraesCS6B02G144800,0
AT5G24630,TraesCS6A02G117100,0
AT5G24630,TraesCS6D02G106700,0
AT5G24640,,
AT5G24810,TraesCS7A02G419200,0
AT5G24810,TraesCS7B02G319800,0
AT5G24810,TraesCS7D02G412000,0
AT5G24820,TraesCS5B02G379900,0
AT5G24820,TraesCS5D02G386300,0
AT5G24820,TraesCS5A02G376300,0
AT5G24820,TraesCS5A02G221900,0
AT5G24820,TraesCS5B02G220700,0
AT5G24820,TraesCS5D02G229700,0
AT5G24970,TraesCS4A02G398400,0
AT5G24970,TraesCS7A02G099800,0
AT5G24970,TraesCS7D02G094400,0
AT5G24980,,
AT5G25030,,
AT5G25040,TraesCS2D02G353500,0
AT5G25040,TraesCS2D02G488900,0
AT5G25040,TraesCS2B02G373400,0
AT5G25040,TraesCS7B02G055400,0
AT5G25040,TraesCS2B02G516400,0
AT5G25040,TraesCS2D02G353400,0
AT5G25040,TraesCS7D02G153300,0
AT5G25040,TraesCS2A02G488600,0
AT5G25040,TraesCS7A02G151400,0
AT5G25070,TraesCS7D02G248900,0
AT5G25070,TraesCS7A02G250200,0
AT5G25070,TraesCS7B02G141000,0
AT5G25080,,
AT5G25440,,
AT5G25450,TraesCS5A02G456800,0
AT5G25510,TraesCS3B02G140800,0
AT5G25510,TraesCS3D02G123500,0
AT5G25510,TraesCS1A02G118300,0
AT5G25510,TraesCS1D02G119400,0
AT5G25510,TraesCS1B02G138000,0
AT5G25510,TraesCS1B02G408600,0
AT5G25510,TraesCS1D02G390600,0
AT5G25510,TraesCS3A02G121400,0
AT5G25510,TraesCS1A02G382900,0
AT5G25520,TraesCS6B02G071500,0
AT5G25520,TraesCS6A02G052900,0
AT5G25520,TraesCS1B02G476000,0
AT5G25520,TraesCS7A02G372000,0
AT5G25520,TraesCS7D02G350900,0
AT5G25520,TraesCSU02G132200,0
AT5G25520,TraesCS7B02G255700,0
AT5G25540,,
AT5G25550,TraesCS3B02G243500,0
AT5G25550,TraesCS3A02G213100,0
AT5G25550,TraesCS3D02G215500,0
AT5G26060,,
AT5G26070,,
AT5G26170,TraesCS3B02G240200,0
AT5G26170,TraesCS3D02G212700,0
AT5G26170,TraesCS3A02G209800,0
AT5G26180,TraesCS6B02G213900,0
AT5G26180,TraesCS6A02G183400,0
AT5G26180,TraesCS6D02G171500,0
AT5G27010,TraesCS2D02G329000,0
AT5G27010,TraesCS2B02G347900,0
AT5G27010,TraesCS2A02G334700,0
AT5G27020,,
AT5G27080,TraesCS6A02G085400,0
AT5G27080,TraesCS5B02G185900,0
AT5G27080,TraesCS5B02G272800,0
AT5G27080,TraesCS5D02G193100,0
AT5G27080,TraesCS5A02G197800,0
AT5G27080,TraesCS6D02G246000,0
AT5G27080,TraesCS2A02G440000,0
AT5G27080,TraesCS5D02G280600,0
AT5G27080,TraesCS6A02G268900,0
AT5G27080,TraesCS2D02G438800,0
AT5G27080,TraesCS5A02G272600,0
AT5G27080,TraesCS6B02G296200,0
AT5G27080,TraesCS2B02G461400,0
AT5G27090,,
AT5G27110,TraesCS3A02G084600,0
AT5G27110,TraesCS3D02G084500,0
AT5G27110,TraesCS3B02G099500,0
AT5G27110,TraesCS1B02G052300,0
AT5G27110,TraesCS1B02G052283,0
AT5G27120,TraesCS2A02G119400,0
AT5G27120,TraesCS2D02G120400,0
AT5G27120,TraesCS2B02G139100,0
AT5G27120,TraesCS4A02G141500,0
AT5G27290,TraesCS7A02G375700,0
AT5G27290,TraesCS7B02G277300,0
AT5G27290,TraesCS7D02G372200,0
AT5G27300,TraesCS6B02G026200,0
AT5G27300,TraesCS6A02G019300,0
AT5G27300,TraesCS2A02G124600,0
AT5G27300,TraesCS2D02G127500,0
AT5G27300,TraesCS2B02G147100,0
AT5G27300,TraesCS6D02G022400,0
AT5G27330,,
AT5G27340,,
AT5G27390,TraesCS5A02G109600,0
AT5G27390,TraesCSU02G075800,0
AT5G27390,TraesCS5B02G112300,0
AT5G27410,TraesCS1B02G104400,0
AT5G27410,TraesCS1D02G087500,0
AT5G27570,TraesCS6A02G085400,0
AT5G27570,TraesCS5B02G185900,0
AT5G27570,TraesCS5B02G272800,0
AT5G27570,TraesCS5D02G193100,0
AT5G27570,TraesCS5A02G197800,0
AT5G27570,TraesCS6D02G246000,0
AT5G27570,TraesCS2A02G440000,0
AT5G27570,TraesCS5D02G280600,0
AT5G27570,TraesCS6A02G268900,0
AT5G27570,TraesCS2D02G438800,0
AT5G27570,TraesCS5A02G272600,0
AT5G27570,TraesCS6B02G296200,0
AT5G27570,TraesCS2B02G461400,0
AT5G27580,,
AT5G27640,TraesCS6B02G307400,1
AT5G27640,TraesCS5B02G446600,1
AT5G27640,TraesCS4D02G081300,1
AT5G27640,TraesCS4B02G083200,1
AT5G27640,TraesCS5D02G449900,1
AT5G27640,TraesCS4A02G232600,1
AT5G27640,TraesCS6D02G406100,1
AT5G27640,TraesCS5A02G442500,1
AT5G27650,TraesCS1B02G116700,0
AT5G27650,TraesCS1D02G097400,0
AT5G27790,,
AT5G27800,,
AT5G28345,,
AT5G28350,TraesCS6D02G327100,0
AT5G28350,TraesCS6A02G344300,0
AT5G28350,TraesCS6B02G377200,0
AT5G28450,TraesCS2D02G200700,0
AT5G28450,TraesCS2A02G187200,0
AT5G28450,TraesCS2B02G220100,0
AT5G28460,,
AT5G28680,TraesCS4A02G001100,0
AT5G28680,TraesCS4D02G001000,0
AT5G28680,TraesCS4B02G002300,0
AT5G28690,TraesCS2D02G268500,0
AT5G28690,TraesCS2B02G288200,0
AT5G28690,TraesCS2A02G269500,0
AT5G35370,TraesCS6B02G361900,0
AT5G35370,TraesCS5D02G243800,0
AT5G35370,TraesCS5D02G001400,0
AT5G35370,TraesCS5B02G236200,0
AT5G35370,TraesCS5A02G237700,0
AT5G35370,TraesCS5B02G000800,0
AT5G35370,TraesCSU02G136100,0
AT5G35370,TraesCS6D02G310400,0
AT5G35370,TraesCS6A02G331200,0
AT5G35375,,
AT5G35380,TraesCS6D02G112900,0
AT5G35380,TraesCS6A02G122700,0
AT5G35380,TraesCS6B02G150900,0
AT5G35390,TraesCS7A02G251200,0
AT5G35390,TraesCS7B02G139900,0
AT5G35390,TraesCS7D02G251100,0
AT5G35480,,
AT5G35490,,
AT5G35690,TraesCS7D02G241300,0
AT5G35690,TraesCS7B02G149000,0
AT5G35690,TraesCS7A02G242600,0
AT5G35690,TraesCS7A02G239400,0
AT5G35695,,
AT5G36170,TraesCS2B02G238500,0
AT5G36170,TraesCS2D02G219500,0
AT5G36170,TraesCS2A02G213600,0
AT5G36180,,
AT5G36890,TraesCS3B02G430000,0
AT5G36890,TraesCS3A02G398000,0
AT5G36890,TraesCS3D02G391900,0
AT5G36900,,
AT5G37280,,
AT5G37290,TraesCS1A02G192500,0
AT5G37290,TraesCS1B02G207500,0
AT5G37290,TraesCS1D02G195900,0
AT5G38150,TraesCS1D02G380100,0
AT5G38150,TraesCS3A02G260700,0
AT5G38150,TraesCS3D02G261000,0
AT5G38150,TraesCS3B02G293900,0
AT5G38160,,
AT5G38320,,
AT5G38330,,
AT5G38510,TraesCS2D02G576700,0
AT5G38520,TraesCS1D02G262100,0
AT5G38520,TraesCS1A02G262100,0
AT5G38520,TraesCS1B02G272700,0
AT5G38660,TraesCS7A02G291000,0
AT5G38660,TraesCS7B02G183100,0
AT5G38660,TraesCS7D02G290500,0
AT5G38670,,
AT5G38680,,
AT5G38720,TraesCS6D02G269200,0
AT5G38720,TraesCS6A02G289700,0
AT5G38720,TraesCS6B02G319900,0
AT5G38730,TraesCS6D02G355100,0
AT5G38730,TraesCS6B02G408200,0
AT5G38730,TraesCS6A02G371200,0
AT5G38880,,
AT5G38890,TraesCS5A02G356500,0
AT5G38890,TraesCS5B02G359100,0
AT5G38890,TraesCS5D02G365400,0
AT5G39365,,
AT5G39370,,
AT5G39390,,
AT5G39400,,
AT5G39560,,
AT5G39570,,
AT5G39715,,
AT5G39720,TraesCS6D02G102200,0
AT5G39720,TraesCS6B02G141200,0
AT5G39720,TraesCS7A02G416300,0
AT5G39720,TraesCS7D02G409600,0
AT5G39720,TraesCS6A02G113100,0
AT5G39720,TraesCS7B02G316500,0
AT5G39790,TraesCS6B02G130700,0
AT5G39790,TraesCS6D02G090900,0
AT5G39790,TraesCS6A02G102300,0
AT5G39800,TraesCS6A02G228000,0
AT5G39800,TraesCS6D02G207000,0
AT5G39870,,
AT5G39880,,
AT5G39930,TraesCS6A02G183800,0
AT5G39930,TraesCS6B02G213100,0
AT5G39930,TraesCS6D02G171300,0
AT5G39940,TraesCS5D02G012900,0
AT5G39940,TraesCSU02G073300,0
AT5G39940,TraesCS5A02G004100,0
AT5G40050,,
AT5G40060,,
AT5G40150,,
AT5G40155,,
AT5G40170,TraesCS3D02G103700,0
AT5G40170,TraesCS1A02G427300,0
AT5G40170,TraesCS3A02G101500,0
AT5G40170,TraesCS1D02G433800,0
AT5G40170,TraesCS3B02G565900,0
AT5G40170,TraesCS2D02G088600,0
AT5G40180,,
AT5G40190,TraesCS5D02G203400,0
AT5G40190,TraesCS5A02G187600,0
AT5G40190,TraesCS5B02G196200,0
AT5G40200,TraesCS7A02G191300,0
AT5G40200,TraesCS6B02G337900,1
AT5G40200,TraesCS6A02G308900,1
AT5G40200,TraesCS7D02G192300,0
AT5G40200,TraesCS7B02G096100,0
AT5G40200,TraesCS6D02G288200,0
AT5G40240,,
AT5G40250,TraesCS7B02G029900,1
AT5G40250,TraesCS7D02G191800,0
AT5G40250,TraesCS5A02G198500,0
AT5G40250,TraesCS7A02G129900,0
AT5G40250,TraesCS5D02G204500,0
AT5G40250,TraesCS7A02G190800,0
AT5G40250,TraesCS7D02G129000,0
AT5G40250,TraesCS7B02G095700,0
AT5G40250,TraesCS5B02G197200,0
AT5G40520,,
AT5G40530,TraesCS6A02G208400,0
AT5G40530,TraesCS6D02G192000,0
AT5G40645,,
AT5G40650,TraesCS7D02G311200,0
AT5G40650,TraesCS7B02G214900,0
AT5G40650,TraesCS7A02G314000,0
AT5G40660,TraesCS2A02G142900,0
AT5G40660,TraesCS2D02G146200,0
AT5G40660,TraesCS2B02G168000,0
AT5G40670,TraesCS7A02G171900,0
AT5G40670,TraesCS7B02G076700,0
AT5G40670,TraesCS7D02G172400,0
AT5G40960,,
AT5G40970,,
AT5G41020,,
AT5G41030,,
AT5G41050,,
AT5G41060,TraesCS3A02G438700,0
AT5G41060,TraesCS3D02G431100,0
AT5G41060,TraesCS7B02G160100,0
AT5G41060,TraesCS5A02G289300,0
AT5G41060,TraesCS3B02G472600,0
AT5G41060,TraesCS5D02G297200,0
AT5G41060,TraesCS7A02G261000,0
AT5G41060,TraesCS7D02G263200,0
AT5G41060,TraesCS5B02G288700,0
AT5G41150,TraesCS5A02G544900,0
AT5G41150,TraesCS4B02G378700,0
AT5G41150,TraesCSU02G129000,0
AT5G41160,TraesCS5A02G413800,0
AT5G41160,TraesCS2B02G473900,0
AT5G41160,TraesCS2D02G452100,0
AT5G41160,TraesCS2B02G473800,0
AT5G41160,TraesCS6A02G262900,0
AT5G41160,TraesCS6B02G289900,0
AT5G41160,TraesCS2B02G474000,0
AT5G41160,TraesCS2A02G452500,0
AT5G41160,TraesCS2B02G474100,0
AT5G41160,TraesCS2D02G452300,0
AT5G41160,TraesCS2D02G452400,0
AT5G41160,TraesCS2A02G452600,0
AT5G41160,TraesCS2D02G452200,0
AT5G41160,TraesCS6D02G243400,0
AT5G41160,TraesCS2A02G452400,0
AT5G41160,TraesCS2A02G452300,0
AT5G41190,TraesCS6A02G037800,0
AT5G41190,TraesCS6B02G053000,0
AT5G41190,TraesCS6D02G043500,0
AT5G41200,,
AT5G41250,,
AT5G41260,,
AT5G41350,TraesCS6D02G383800,0
AT5G41350,TraesCS6B02G439800,0
AT5G41350,TraesCS6A02G399600,0
AT5G41360,TraesCS3A02G261300,0
AT5G41360,TraesCS3D02G261400,0
AT5G41360,TraesCS3B02G294400,0
AT5G41520,TraesCS2A02G302600,0
AT5G41520,TraesCS2D02G301300,0
AT5G41520,TraesCS2B02G318500,0
AT5G41530,,
AT5G41640,,
AT5G41650,TraesCS7B02G014800,0
AT5G41650,TraesCS7A02G117700,0
AT5G41650,TraesCS7D02G113300,0
AT5G41670,TraesCS1A02G357200,0
AT5G41670,TraesCS1D02G361400,0
AT5G41670,TraesCS1B02G373600,0
AT5G41680,TraesCS3B02G175300,0
AT5G41680,TraesCS3D02G156100,0
AT5G41680,TraesCS3A02G148400,0
AT5G41690,,
AT5G41700,,
AT5G41730,TraesCS1A02G424900,0
AT5G41730,TraesCS3B02G253900,0
AT5G41730,TraesCS3D02G229200,0
AT5G41730,TraesCS1D02G433900,0
AT5G41730,TraesCS3A02G224400,0
AT5G41730,TraesCS1B02G459300,0
AT5G41740,,
AT5G41765,TraesCS5A02G234500,0
AT5G41765,TraesCS5D02G241400,0
AT5G41765,TraesCS5B02G233000,0
AT5G41770,TraesCS5D02G284700,0
AT5G41770,TraesCS7D02G371400,0
AT5G41770,TraesCS5B02G277100,0
AT5G41770,TraesCS7B02G276500,0
AT5G41770,TraesCS7A02G351600,0
AT5G41870,TraesCS3D02G230000,0
AT5G41870,TraesCS3B02G253000,0
AT5G41880,TraesCS1D02G229400,0
AT5G41880,TraesCS1A02G227700,0
AT5G41880,TraesCS1B02G242000,0
AT5G41910,,
AT5G41920,TraesCS2A02G200700,0
AT5G41920,TraesCS2D02G208500,0
AT5G41920,TraesCS2B02G228000,0
AT5G42040,TraesCS7D02G059900,0
AT5G42040,TraesCS7A02G065500,0
AT5G42040,TraesCS2B02G446400,0
AT5G42040,TraesCS4D02G012200,0
AT5G42040,TraesCS6B02G357900,0
AT5G42040,TraesCS4D02G050100,0
AT5G42040,TraesCS2D02G424200,0
AT5G42040,TraesCS4B02G049700,0
AT5G42040,TraesCS4A02G422100,0
AT5G42040,TraesCS3B02G441400,0
AT5G42040,TraesCS2A02G426100,0
AT5G42050,,
AT5G42340,TraesCS7B02G473200,1
AT5G42340,TraesCS7A02G549700,1
AT5G42340,TraesCS7D02G536300,1
AT5G42340,TraesCS7A02G293900,1
AT5G42340,TraesCS7D02G289800,1
AT5G42340,TraesCS7B02G186600,1
AT5G42350,TraesCS5A02G355600,0
AT5G42350,TraesCS5B02G358100,0
AT5G42350,TraesCS3A02G231200,0
AT5G42350,TraesCS5D02G363900,0
AT5G42630,TraesCS5B02G407600,0
AT5G42630,TraesCS5A02G402800,0
AT5G42630,TraesCS5D02G412800,0
AT5G42630,TraesCS4D02G071300,0
AT5G42630,TraesCS5D02G075600,0
AT5G42630,TraesCS4B02G072500,0
AT5G42630,TraesCS5A02G064700,0
AT5G42630,TraesCS4A02G242600,0
AT5G42630,TraesCS5B02G068000,0
AT5G42635,,
AT5G42765,TraesCS5D02G418300,0
AT5G42765,TraesCS5B02G413200,0
AT5G42765,TraesCS5A02G408500,0
AT5G42770,TraesCS1B02G187400,0
AT5G42770,TraesCS1A02G169600,0
AT5G42770,TraesCS1D02G167500,0
AT5G42800,TraesCS3B02G257900,0
AT5G42800,TraesCS3D02G224600,0
AT5G42800,TraesCS3A02G226600,0
AT5G42810,TraesCS2A02G497700,0
AT5G42810,TraesCS2B02G525900,0
AT5G42820,TraesCS1A02G397300,0
AT5G42820,TraesCS1D02G405300,0
AT5G42820,TraesCS1B02G425600,0
AT5G42820,TraesCS3A02G246800,0
AT5G42820,TraesCS3D02G244700,1
AT5G42820,TraesCS3B02G272500,0
AT5G42825,,
AT5G42890,TraesCS6B02G364700,0
AT5G42890,TraesCS6D02G313200,0
AT5G42890,TraesCS6A02G334000,0
AT5G42895,,
AT5G42957,,
AT5G42960,,
AT5G43130,,
AT5G43140,TraesCS5D02G115600,0
AT5G43140,TraesCS5B02G108000,0
AT5G43140,TraesCS5A02G105400,0
AT5G43200,,
AT5G43210,,
AT5G43320,TraesCS6B02G415700,0
AT5G43320,TraesCS6A02G378000,0
AT5G43320,TraesCS6D02G362500,0
AT5G43330,TraesCS1D02G153900,0
AT5G43330,TraesCS1A02G155200,0
AT5G43330,TraesCS1B02G172400,0
AT5G43450,TraesCS4D02G004500,0
AT5G43450,TraesCS2B02G066000,0
AT5G43450,TraesCS1B02G103700,0
AT5G43450,TraesCSU02G156500,0
AT5G43460,TraesCS2D02G029000,0
AT5G43460,TraesCS2A02G026900,0
AT5G43460,TraesCS4D02G312900,0
AT5G43460,TraesCS4B02G316300,1
AT5G43460,TraesCS4A02G415500,0
AT5G43460,TraesCS2B02G040200,0
AT5G43490,,
AT5G43500,TraesCS2B02G040300,0
AT5G43500,TraesCS2A02G027000,0
AT5G43500,TraesCS2D02G029100,0
AT5G43590,,
AT5G43600,TraesCS5D02G071100,0
AT5G43600,TraesCS5B02G066900,0
AT5G43600,TraesCS5A02G059600,0
AT5G43720,,
AT5G43730,TraesCS2A02G545300,0
AT5G43730,TraesCS2D02G380800,0
AT5G43730,TraesCS6D02G295700,0
AT5G43730,TraesCS2B02G575800,0
AT5G43730,TraesCS5B02G024800,0
AT5G43730,TraesCS2A02G384100,0
AT5G43730,TraesCS4B02G013300,0
AT5G43730,TraesCS4D02G221600,0
AT5G43730,TraesCS4A02G082800,0
AT5G43730,TraesCS2D02G380600,0
AT5G43730,TraesCS2A02G384000,0
AT5G43730,TraesCS1B02G402200,0
AT5G43730,TraesCS7A02G564000,0
AT5G43730,TraesCS2D02G380400,0
AT5G43730,TraesCS2B02G401300,0
AT5G43730,TraesCS3D02G502400,0
AT5G43730,TraesCS2D02G380500,0
AT5G43730,TraesCS7D02G520800,0
AT5G43730,TraesCS3B02G557300,0
AT5G43730,TraesCS3D02G502800,0
AT5G43730,TraesCS4B02G221200,0
AT5G43730,TraesCSU02G153200,0
AT5G43960,TraesCS7A02G281900,0
AT5G43960,TraesCS7B02G179500,0
AT5G43960,TraesCS7D02G280400,0
AT5G43970,TraesCS2B02G399400,0
AT5G43970,TraesCS7B02G179400,0
AT5G43970,TraesCS2B02G399500,0
AT5G43970,TraesCS7A02G282000,0
AT5G43970,TraesCS2D02G378600,0
AT5G43970,TraesCS2A02G382100,0
AT5G43970,TraesCS7D02G280500,0
AT5G43980,,
AT5G43990,TraesCS2B02G503200,0
AT5G43990,TraesCS2D02G566400,0
AT5G43990,TraesCS2B02G616200,0
AT5G43990,TraesCS2A02G478800,0
AT5G43990,TraesCS6A02G226600,0
AT5G43990,TraesCS2D02G478100,0
AT5G43990,TraesCSU02G137800,0
AT5G43990,TraesCS2A02G478000,0
AT5G43990,TraesCS2A02G382000,0
AT5G43990,TraesCS6B02G255000,0
AT5G43990,TraesCS2B02G501300,0
AT5G43990,TraesCS2D02G378500,0
AT5G43990,TraesCS2B02G399300,0
AT5G43990,TraesCS6D02G208400,0
AT5G43990,TraesCS2D02G477200,0
AT5G44040,,
AT5G44050,TraesCS7D02G129700,0
AT5G44050,TraesCS7A02G130300,0
AT5G44050,TraesCS7B02G030600,0
AT5G44050,TraesCS5D02G254400,0
AT5G44050,TraesCS5A02G247900,0
AT5G44050,TraesCS5D02G254500,0
AT5G44050,TraesCS5B02G245400,0
AT5G44050,TraesCS4A02G404500,0
AT5G44050,TraesCS5B02G245500,0
AT5G44050,TraesCS4B02G304300,0
AT5G44050,TraesCS4D02G302500,0
AT5G44265,,
AT5G44270,,
AT5G44320,TraesCS1B02G432200,0
AT5G44320,TraesCS1D02G410800,0
AT5G44320,TraesCS1A02G402800,0
AT5G44330,,
AT5G44340,TraesCS4D02G015400,0
AT5G44340,TraesCS4B02G017100,1
AT5G44340,TraesCS4A02G296600,0
AT5G44345,TraesCS2A02G450900,0
AT5G44450,TraesCS5A02G416600,0
AT5G44450,TraesCS5B02G418900,0
AT5G44450,TraesCS5D02G424300,0
AT5G44460,TraesCS4A02G132300,0
AT5G44460,TraesCS5D02G348900,0
AT5G44460,TraesCS2A02G103600,0
AT5G44460,TraesCS5A02G343000,0
AT5G44460,TraesCS2B02G120900,0
AT5G44460,TraesCS4D02G174400,0
AT5G44460,TraesCS4B02G172400,0
AT5G44460,TraesCS2D02G103400,0
AT5G44460,TraesCS5B02G342800,0
AT5G44495,,
AT5G44500,TraesCS2A02G243500,0
AT5G44500,TraesCS2D02G248300,0
AT5G44500,TraesCS2B02G270200,0
AT5G44566,,
AT5G44570,,
AT5G44635,TraesCS1A02G129400,0
AT5G44635,TraesCS1D02G125300,0
AT5G44635,TraesCS1B02G146200,0
AT5G44640,TraesCS2B02G600200,0
AT5G44640,TraesCS2B02G599900,0
AT5G44640,TraesCS2B02G599800,0
AT5G44640,TraesCS2B02G600100,0
AT5G44640,TraesCS5B02G418000,0
AT5G44640,TraesCS2B02G600000,0
AT5G44640,TraesCSU02G036600,0
AT5G44640,TraesCS2D02G594400,0
AT5G44740,TraesCS3D02G294800,0
AT5G44740,TraesCS3A02G294700,0
AT5G44740,TraesCS3B02G329300,0
AT5G44750,TraesCS7A02G436200,0
AT5G44750,TraesCS7B02G335900,0
AT5G44750,TraesCS7D02G426800,0
AT5G45010,,
AT5G45020,TraesCS6A02G059600,0
AT5G45020,TraesCSU02G122000,0
AT5G45020,TraesCS6B02G080000,0
AT5G45290,,
AT5G45300,TraesCS6A02G085800,0
AT5G45300,TraesCSU02G078100,0
AT5G45300,TraesCS6B02G116400,0
AT5G45360,TraesCS7D02G401900,0
AT5G45360,TraesCS7B02G308300,0
AT5G45360,TraesCS7A02G408600,0
AT5G45370,TraesCS6D02G251700,0
AT5G45370,TraesCS7A02G409900,0
AT5G45370,TraesCS7D02G403100,0
AT5G45370,TraesCS6A02G271500,0
AT5G45370,TraesCS7B02G309300,0
AT5G45370,TraesCS6B02G298700,0
AT5G45420,TraesCS7D02G294900,0
AT5G45420,TraesCS7A02G299800,0
AT5G45420,TraesCS7B02G187400,0
AT5G45430,TraesCS6D02G245500,0
AT5G45430,TraesCS6A02G269400,0
AT5G45430,TraesCS6B02G296700,0
AT5G45430,TraesCS7D02G044100,0
AT5G45430,TraesCS4A02G434800,0
AT5G45430,TraesCS7A02G049000,0
AT5G45690,TraesCS3D02G272000,0
AT5G45690,TraesCS3D02G283100,0
AT5G45690,TraesCS3A02G283100,0
AT5G45690,TraesCS3B02G316800,0
AT5G45690,TraesCS3A02G272700,0
AT5G45690,TraesCS3B02G306300,1
AT5G45700,TraesCS6D02G111000,0
AT5G45700,TraesCS6A02G121100,0
AT5G45700,TraesCS6B02G149400,0
AT5G45740,TraesCS3B02G315300,0
AT5G45740,TraesCS1D02G352200,0
AT5G45740,TraesCS5D02G191600,1
AT5G45740,TraesCS3D02G281600,1
AT5G45740,TraesCS1B02G363900,0
AT5G45740,TraesCS5B02G184800,0
AT5G45740,TraesCS5A02G186400,0
AT5G45740,TraesCS1A02G349000,0
AT5G45740,TraesCS3A02G281600,1
AT5G45750,,
AT5G45910,TraesCSU02G169100,0
AT5G45910,TraesCS5A02G422800,0
AT5G45910,TraesCS1B02G145300,0
AT5G45910,TraesCS3D02G145800,0
AT5G45910,TraesCS3A02G258100,0
AT5G45910,TraesCSU02G177500,0
AT5G45910,TraesCSU02G215000,0
AT5G45910,TraesCS3D02G145900,0
AT5G45910,TraesCS6B02G041400,0
AT5G45910,TraesCS7D02G109100,0
AT5G45910,TraesCS3B02G163400,0
AT5G45910,TraesCS7B02G011500,0
AT5G45910,TraesCS3A02G148500,0
AT5G45910,TraesCS7A02G348600,0
AT5G45910,TraesCSU02G015000,0
AT5G45910,TraesCS7D02G330100,0
AT5G45910,TraesCS7A02G113800,0
AT5G45910,TraesCS3A02G141300,0
AT5G45910,TraesCSU02G168000,0
AT5G45910,TraesCS2A02G135200,0
AT5G45910,TraesCS5D02G368100,0
AT5G45910,TraesCS2B02G159000,0
AT5G45910,TraesCS3A02G141200,0
AT5G45910,TraesCS3D02G146300,0
AT5G45910,TraesCS4A02G426300,0
AT5G45910,TraesCS1D02G389900,0
AT5G45910,TraesCSU02G095400,0
AT5G45910,TraesCS6D02G183800,0
AT5G45910,TraesCS7D02G104000,0
AT5G45910,TraesCS7B02G007000,0
AT5G45910,TraesCS6B02G220200,0
AT5G45910,TraesCS7B02G013200,0
AT5G45910,TraesCS7D02G108900,0
AT5G45910,TraesCS2A02G543700,0
AT5G45910,TraesCS2D02G137500,0
AT5G45910,TraesCS7A02G113900,0
AT5G45910,TraesCS1D02G005500,0
AT5G45910,TraesCS3A02G535400,0
AT5G45910,TraesCS7D02G104100,0
AT5G45910,TraesCS4A02G426700,0
AT5G45910,TraesCSU02G219900,0
AT5G45910,TraesCS1B02G407500,0
AT5G45910,TraesCS2A02G135000,0
AT5G45910,TraesCS2B02G505300,0
AT5G45910,TraesCS5B02G532500,0
AT5G45910,TraesCS3B02G174900,0
AT5G45910,TraesCS1D02G390000,0
AT5G45910,TraesCS3D02G258000,1
AT5G45910,TraesCS3B02G175100,0
AT5G45910,TraesCS7B02G233800,0
AT5G45910,TraesCS3B02G163700,0
AT5G45910,TraesCS3D02G541000,0
AT5G45910,TraesCSU02G260300,0
AT5G45910,TraesCS3D02G145700,0
AT5G45910,TraesCS2D02G479800,0
AT5G45910,TraesCS3B02G175000,0
AT5G45910,TraesCS1D02G127400,0
AT5G45910,TraesCS1B02G333800,0
AT5G45910,TraesCS2D02G137600,0
AT5G45910,TraesCS7A02G348900,0
AT5G45910,TraesCS1D02G321300,0
AT5G45910,TraesCS7A02G062600,0
AT5G45910,TraesCS6B02G041300,0
AT5G45910,TraesCS7D02G329700,0
AT5G45910,TraesCS5D02G294700,0
AT5G45910,TraesCS2B02G158900,0
AT5G45910,TraesCS7A02G109100,0
AT5G45910,TraesCS3B02G163200,0
AT5G45910,TraesCS7B02G235100,0
AT5G45910,TraesCS2A02G024600,0
AT5G45910,TraesCS5B02G424700,0
AT5G45910,TraesCS2D02G137700,0
AT5G45910,TraesCS1A02G382200,0
AT5G45910,TraesCS3D02G146000,0
AT5G45910,TraesCS3A02G141400,0
AT5G45910,TraesCS3B02G175200,0
AT5G45910,TraesCS1A02G321100,0
AT5G45910,TraesCS1B02G407300,0
AT5G45910,TraesCS3B02G608400,0
AT5G45910,TraesCS7D02G111800,0
AT5G45910,TraesCS3A02G140900,0
AT5G45910,TraesCS7A02G115300,0
AT5G45910,TraesCS3D02G156000,0
AT5G45910,TraesCS2B02G159100,0
AT5G45910,TraesCS5D02G431000,0
AT5G45910,TraesCSU02G158200,0
AT5G45910,TraesCS7D02G109200,0
