"Gene_ID","Strand","Chromosome","Gene_Description","Gene_Start","Gene_End","TSS","Distance","PairID"
"Os06g0134900",-1,"6","Conserved hypothetical protein",1876620,1880252,1880252,284,"Pair_775"
"Os06g0135000",1,"6","Similar to Hypersensitive-induced reaction protein 4",1880537,1890909,1880537,NA,"Pair_775"
"Os06g0137500",-1,"6","Similar to predicted protein",2000872,2009068,2009068,927,"Pair_776"
"Os06g0137600",1,"6","K homology-like, alpha/beta domain containing protein",2009996,2015659,2009996,NA,"Pair_776"
"Os06g0138100",-1,"6","Methionine sulphoxide reductase A domain containing protein",2028122,2030211,2030211,259,"Pair_777"
"Os06g0138200",1,"6","2OG-Fe(II) oxygenase domain containing protein",2030471,2034739,2030471,NA,"Pair_777"
"Os06g0141950",-1,"6","Similar to MYB transcription factor",2187658,2187867,2187867,542,"Pair_778"
"Os06g0142000",1,"6","Hypothetical conserved gene",2188410,2191519,2188410,NA,"Pair_778"
"Os06g0142900",-1,"6","Similar to 1-deoxy-D-xylulose 5-phosphate synthase",2251031,2256626,2256626,242,"Pair_779"
"Os06g0143000",1,"6","Iron-superoxide dismutase (EC 1.15.1.1)",2256869,2260898,2256869,NA,"Pair_779"
"Os06g0143900",-1,"6","Similar to Coatomer protein complex, beta prime; beta'-COP protein",2320837,2329651,2329651,231,"Pair_780"
"Os06g0144000",1,"6","BRCT domain containing protein",2329883,2334421,2329883,NA,"Pair_780"
"Os06g0144800",-1,"6","Similar to GTP-binding protein lepA",2366746,2372091,2372091,900,"Pair_781"
"Os06g0144900",1,"6","Pectate lyase/Amb allergen domain containing protein",2372992,2374946,2372992,NA,"Pair_781"
"Os06g0145950",-1,"6","Hypothetical conserved gene",2407656,2409373,2409373,802,"Pair_782"
"Os06g0146100",1,"6","NB-ARC domain containing protein",2410176,2418566,2410176,NA,"Pair_782"
"Os06g0146300",-1,"6","Conserved hypothetical protein",2433533,2437377,2437377,396,"Pair_783"
"Os06g0146500",1,"6","Hypothetical conserved gene",2437774,2439904,2437774,NA,"Pair_783"
"Os06g0149300",-1,"6","Hypothetical protein",2555635,2557663,2557663,353,"Pair_784"
"Os06g0149400",1,"6","Similar to Chitinase A",2558017,2562216,2558017,NA,"Pair_784"
"Os06g0150400",-1,"6","Conserved hypothetical protein",2589059,2592248,2592248,551,"Pair_785"
"Os06g0150600",1,"6","Transferase family protein",2592800,2594427,2592800,NA,"Pair_785"
"Os06g0153900",-1,"6","Similar to Thiol methyltransferase 2",2774451,2779879,2779879,908,"Pair_786"
"Os06g0154200",1,"6","F-box component of the SKP-Cullin-F box (SCF) E3 ubiquitin ligase complex, Strigolactone (SL) signal perceptio",2780788,2785226,2780788,NA,"Pair_786"
"Os06g0155500",-1,"6","Transferase family protein",2861696,2863179,2863179,282,"Pair_787"
"Os06g0155600",1,"6","ATPase, AAA-type, core domain containing protein",2863462,2867673,2863462,NA,"Pair_787"
"Os06g0158600",-1,"6","Protein of unknown function DUF652 family protein",2992144,2995594,2995594,191,"Pair_788"
"Os06g0158700",1,"6","Glyoxalase/bleomycin resistance protein/dioxygenase domain containing protein",2995786,2997965,2995786,NA,"Pair_788"
"Os06g0159450",-1,"6","Similar to Histone H3",3040365,3041231,3041231,958,"Pair_789"
"Os06g0159600",1,"6","Tetratricopeptide-like helical domain containing protein",3042190,3046129,3042190,NA,"Pair_789"
"Os06g0160001",-1,"6","Histone H3",3055212,3055622,3055622,284,"Pair_790"
"Os06g0160100",1,"6","Similar to Histones H3 and H4 (ISS)",3055907,3057961,3055907,NA,"Pair_790"
"Os06g0162600",-1,"6","Similar to Ribosomal protein L11 methyltransferase (EC 2.1.1.-) (L11 Mtase)",3154274,3158428,3158428,227,"Pair_791"
"Os06g0162700",1,"6","SANT domain, DNA binding domain containing protein",3158656,3162646,3158656,NA,"Pair_791"
"Os06g0166000",-1,"6","Cyclin-like F-box domain containing protein",3319112,3322249,3322249,659,"Pair_792"
"Os06g0166100",1,"6","FAR1 domain containing protein",3322909,3327600,3322909,NA,"Pair_792"
"Os06g0171600",-1,"6","Membrane insertion protein, OxaA/YidC domain containing protein",3588217,3595865,3595865,135,"Pair_793"
"Os06g0171700",1,"6","Cdk-activating kinase assembly factor (MAT1) family protein",3596001,3598291,3596001,NA,"Pair_793"
"Os06g0184733",-1,"6","Hypothetical gene",4257905,4264332,4264332,427,"Pair_794"
"Os06g0184834",1,"6","Hypothetical protein",4264760,4265179,4264760,NA,"Pair_794"
"Os06g0198600",-1,"6","Protein of unknown function DUF985 domain containing protein",5005547,5008055,5008055,145,"Pair_795"
"Os06g0198700",1,"6","CHD5-like protein domain containing protein",5008201,5010686,5008201,NA,"Pair_795"
"Os06g0225300",-1,"6","Similar to SERK1 (Fragment)",6484167,6488553,6488553,360,"Pair_796"
"Os06g0225350",1,"6","Hypothetical conserved gene",6488914,6489210,6488914,NA,"Pair_796"
"Os06g0232600",-1,"6","Similar to Dehydroascorbate reductase",6892683,6895614,6895614,162,"Pair_797"
"Os06g0232700",1,"6","Similar to SWIM zinc finger family protein",6895777,6901079,6895777,NA,"Pair_797"
"Os06g0237000",-1,"6","Conserved hypothetical protein",7120876,7121491,7121491,238,"Pair_798"
"Os06g0237100",1,"6","Conserved hypothetical protein",7121730,7126172,7121730,NA,"Pair_798"
"Os06g0295500",-1,"6","Hypothetical gene",10907283,10918688,10918688,399,"Pair_799"
"Os06g0295700",1,"6","Conserved hypothetical protein",10919088,10921341,10919088,NA,"Pair_799"
"Os06g0300300",-1,"6","SFT2-like family protein",11184920,11189423,11189423,228,"Pair_800"
"Os06g0300366",1,"6","Hypothetical gene",11189652,11192921,11189652,NA,"Pair_800"
"Os06g0304300",-1,"6","Hypothetical protein",11476337,11482796,11482796,311,"Pair_801"
"Os06g0304500",1,"6","RNA-binding, CRM domain domain containing protein",11483108,11486724,11483108,NA,"Pair_801"
"Os06g0493801",-1,"6","Hypothetical conserved gene",17142218,17144233,17144233,668,"Pair_802"
"Os06g0493900",1,"6","Conserved hypothetical protein",17144902,17145456,17144902,NA,"Pair_802"
"Os06g0600800",-1,"6","Hypothetical protein",23729113,23731635,23731635,919,"Pair_803"
"Os06g0601000",1,"6","Homeodomain-like containing protein",23732555,23734397,23732555,NA,"Pair_803"
"Os06g0609850",-1,"6","Hypothetical protein",24288206,24292483,24292483,794,"Pair_804"
"Os06g0609900",1,"6","Conserved hypothetical protein",24293278,24295700,24293278,NA,"Pair_804"
"Os06g0620600",-1,"6","Hrf1 family protein",24917274,24920283,24920283,524,"Pair_805"
"Os06g0620700",1,"6","Conserved hypothetical protein",24920808,24921218,24920808,NA,"Pair_805"
"Os06g0651100",-1,"6","Similar to NADPH HC toxin reductase",26652924,26659231,26659231,734,"Pair_806"
"Os06g0651200",1,"6","Conserved hypothetical protein",26659966,26660564,26659966,NA,"Pair_806"
"Os06g0661500",-1,"6","Conserved hypothetical protein",27261311,27262594,27262594,220,"Pair_807"
"Os06g0661600",1,"6","Zinc finger, DPH-type domain containing protein",27262815,27264826,27262815,NA,"Pair_807"
"Os06g0673500",-1,"6","Similar to polyubiquitin containing 7 ubiquitin monomers",27958671,27960089,27960089,784,"Pair_808"
"Os06g0673700",1,"6","Hypothetical protein",27960874,27971323,27960874,NA,"Pair_808"
"Os06g0683200",-1,"6","Similar to 50S ribosomal protein L24, chloroplast precursor (CL24)",28472626,28474779,28474779,794,"Pair_809"
"Os06g0683300",1,"6","Similar to Beta-glucosidase",28475574,28481088,28475574,NA,"Pair_809"
"Os06g0685200",-1,"6","Hypothetical conserved gene",28555639,28557909,28557909,449,"Pair_810"
"Os06g0685300",1,"6","Similar to predicted protein",28558359,28564077,28558359,NA,"Pair_810"
"Os06g0693300",-1,"6","Replication protein A2c, Reguration of meiotic crossove",28946947,28950600,28950600,223,"Pair_811"
"Os06g0693400",1,"6","Conserved hypothetical protein",28950824,28953454,28950824,NA,"Pair_811"
"Os06g0693800",-1,"6","Transcription factor IIS, N-terminal domain containing protein",28966758,28967827,28967827,146,"Pair_812"
"Os06g0693900",1,"6","Protein kinase, catalytic domain domain containing protein",28967974,28969051,28967974,NA,"Pair_812"
"Os06g0697400",-1,"6","Similar to DNA-directed RNA polymerases I, II, and III 17.1 kDa polypeptide",29173235,29175519,29175519,171,"Pair_813"
"Os06g0698000",1,"6","Hypothetical conserved gene",29175691,29177069,29175691,NA,"Pair_813"
"Os06g0698300",-1,"6","Protein phosphatase 2C family protein",29208089,29210889,29210889,737,"Pair_814"
"Os06g0698400",1,"6","RNA recognition motif domain domain containing protein",29211627,29212504,29211627,NA,"Pair_814"
"Os06g0703600",-1,"6","Similar to 26S proteasome non-ATPase regulatory subunit 14 (26S proteasome regulatory subunit rpn11)",29711342,29712615,29712615,853,"Pair_815"
"Os06g0703800",1,"6","Activator of Hsp90 ATPase, N-terminal domain containing protein",29713469,29716973,29713469,NA,"Pair_815"
"Os06g0704200",-1,"6","Conserved hypothetical protein",29737266,29738301,29738301,578,"Pair_816"
"Os06g0704300",1,"6","CCCH-type zinc finger protein, Negative regulator of the brassinosteroid (BR) response, Control of rice architecture via BR signalin",29738880,29742499,29738880,NA,"Pair_816"
"Os06g0705350",-1,"6","Similar to pentatricopeptide (PPR) repeat-containing protein",29804661,29807002,29807002,818,"Pair_817"
"Os06g0705400",1,"6","Hypothetical conserved gene",29807821,29808449,29807821,NA,"Pair_817"
"Os06g0706700",-1,"6","Similar to PsAD1",29871368,29871718,29871718,805,"Pair_818"
"Os06g0706850",1,"6","Similar to Glycosyltransferase",29872524,29873858,29872524,NA,"Pair_818"
"Os06g0708050",-1,"6","Hypothetical gene",29949950,29950355,29950355,213,"Pair_819"
"Os06g0708000",1,"6","Mitogen-activated protein kinas",29949898,29954873,29950569,NA,"Pair_819"
"Os06g0708100",-1,"6","Carboxylesterase, type B family protein",29955438,29960777,29960777,276,"Pair_820"
"Os06g0708200",1,"6","a member of the TopoVIB-like protein family, Promotion of meiotic DNA double-strand break (DSB) formatio",29961054,29967478,29961054,NA,"Pair_820"
"Os06g0708900",-1,"6","Similar to zinc knuckle (CCHC-type) family protein",29990050,29994451,29994451,140,"Pair_821"
"Os06g0709000",1,"6","NAD(P)-binding domain containing protein",29994592,29996120,29994592,NA,"Pair_821"
"Os06g0715300",-1,"6","Similar to CEL5=CELLULASE 5 (Fragment)",30364054,30366662,30366662,688,"Pair_822"
"Os06g0715400",1,"6","t-snare domain containing protein",30367351,30370711,30367351,NA,"Pair_822"
"Os06g0724500",-1,"6","WD40 repeat-like domain containing protein",30776908,30779585,30779585,210,"Pair_823"
"Os06g0724600",1,"6","Similar to Transformer-SR ribonucleoprotein (Fragment)",30779796,30784595,30779796,NA,"Pair_823"
"Os06g0725350",-1,"6","Hypothetical gene",30846904,30847573,30847573,818,"Pair_824"
"Os06g0725400",1,"6","Similar to BLE1 protein",30848392,30850674,30848392,NA,"Pair_824"
"Os06g0727400",-1,"6","Similar to Protein kinase APK1A, chloroplast precursor (EC 2.7.1.-)",30953101,30956664,30956664,813,"Pair_825"
"Os06g0727600",1,"6","Similar to Lysine ketoglutarate reductase trans-splicing related 1",30957478,30962699,30957478,NA,"Pair_825"
"Os07g0106000",-1,"7","Metallophosphoesterase domain containing protein",335232,343705,343705,229,"Pair_826"
"Os07g0106100",1,"7","Leucine-rich repeat, SDS22 containing protein",343935,349227,343935,NA,"Pair_826"
"Os07g0109700",-1,"7","Conserved hypothetical protein",536836,537792,537792,248,"Pair_827"
"Os07g0109800",1,"7","Conserved hypothetical protein",538041,539687,538041,NA,"Pair_827"
"Os07g0110800",-1,"7","Conserved hypothetical protein",604586,607425,607425,259,"Pair_828"
"Os07g0110900",1,"7","Conserved hypothetical protein",607685,608602,607685,NA,"Pair_828"
"Os07g0113200",-1,"7","Conserved hypothetical protein",722913,726481,726481,145,"Pair_829"
"Os07g0113300",1,"7","Hypothetical conserved gene",726627,727559,726627,NA,"Pair_829"
"Os07g0120700",-1,"7","Conserved hypothetical protein",1096381,1101697,1101697,156,"Pair_830"
"Os07g0120800",1,"7","Protein of unknown function DUF1719, Oryza sativa family protein",1101854,1105389,1101854,NA,"Pair_830"
"Os07g0124650",-1,"7","Hypothetical gene",1298865,1299428,1299428,169,"Pair_831"
"Os07g0124700",1,"7","Similar to PLETHORA1",1299598,1304299,1299598,NA,"Pair_831"
"Os07g0130400",-1,"7","Similar to Lectin-like receptor kinase 7;2",1603024,1605316,1605316,779,"Pair_832"
"Os07g0130500",1,"7","Hypothetical protein",1606096,1617544,1606096,NA,"Pair_832"
"Os07g0134650",-1,"7","Hypothetical protein",1852481,1856002,1856002,639,"Pair_833"
"Os07g0134700",1,"7","Mitochodrial transcription termination factor-related family protein",1856642,1860562,1856642,NA,"Pair_833"
"Os07g0141500",-1,"7","Zinc finger, SWIM-type domain containing protein",2140736,2143984,2143984,199,"Pair_834"
"Os07g0141600",1,"7","Similar to Serologically defined breast cancer antigen NY-BR-99",2144184,2151799,2144184,NA,"Pair_834"
"Os07g0142802",-1,"7","Hypothetical protein",2190971,2193208,2193208,600,"Pair_835"
"Os07g0142900",1,"7","Aldo/keto reductase family protein",2193809,2196930,2193809,NA,"Pair_835"
"Os07g0154800",-1,"7","Conserved hypothetical protein",2940398,2942804,2942804,534,"Pair_836"
"Os07g0154900",1,"7","Conserved hypothetical protein",2943339,2943867,2943339,NA,"Pair_836"
"Os07g0158300",-1,"7","Similar to RNA binding protein",3122638,3124603,3124603,322,"Pair_837"
"Os07g0158400",1,"7","Hypothetical conserved gene",3124926,3125729,3124926,NA,"Pair_837"
"Os07g0164100",-1,"7","Histone deacetylase superfamily protein",3436026,3444708,3444708,254,"Pair_838"
"Os07g0164200",1,"7","Similar to cDNA clone:001-026-G04, full insert sequence",3444963,3446865,3444963,NA,"Pair_838"
"Os07g0164700",-1,"7","Similar to Helicase-like protein [Oryza sativa (japonica cultivar-group)]",3465226,3469077,3469077,353,"Pair_839"
"Os07g0164800",1,"7","Conserved hypothetical protein",3469431,3471635,3469431,NA,"Pair_839"
"Os07g0169500",-1,"7","Zinc finger A20 and AN1 domain-containing stress-associated protein 10",3698670,3699146,3699146,480,"Pair_840"
"Os07g0169600",1,"7","2OG-Fe(II) oxygenase domain containing protein",3699627,3701537,3699627,NA,"Pair_840"
"Os07g0169800",-1,"7","Ribonuclease CAF1 domain containing protein",3706807,3711327,3711327,520,"Pair_841"
"Os07g0170000",1,"7","Similar to Brn1-like protein",3711848,3712695,3711848,NA,"Pair_841"
"Os07g0178900",-1,"7","Similar to ATTIP49A/RIN1 (RESISTANCE TO PSEUDOMONAS SYRINGAE PV MACULICOLA INTERACTOR 1); protein binding",4151000,4156036,4156036,166,"Pair_842"
"Os07g0179000",1,"7","Pentatricopeptide repeat domain containing protein",4156203,4162216,4156203,NA,"Pair_842"
"Os07g0183100",-1,"7","Transcriptional factor B3 domain containing protein",4402060,4403139,4403139,572,"Pair_843"
"Os07g0183200",1,"7","Transcriptional factor B3 family protein",4403712,4405484,4403712,NA,"Pair_843"
"Os07g0184850",-1,"7","Similar to histone H1",4483879,4484607,4484607,649,"Pair_844"
"Os07g0184900",1,"7","ATP-dependent DNA helicase 2 subunit KU70, Maintenance of chromosomal stability, Developmental growth, Telomere length regulatio",4485257,4498866,4485257,NA,"Pair_844"
"Os07g0190600",-1,"7","Domain of unknown function DUF223 domain containing protein",4868011,4877912,4877912,583,"Pair_845"
"Os07g0190700",1,"7","Hypothetical protein",4878496,4880469,4878496,NA,"Pair_845"
"Os07g0190900",-1,"7","Forkhead-associated domain containing protein",4882878,4890086,4890086,186,"Pair_846"
"Os07g0191000",1,"7","Inositol monophosphatase family protein",4890273,4893660,4890273,NA,"Pair_846"
"Os07g0193600",-1,"7","Similar to Aminoacyl-tRNA synthetase",5071071,5076929,5076929,158,"Pair_847"
"Os07g0193701",1,"7","Hypothetical protein",5077088,5077494,5077088,NA,"Pair_847"
"Os07g0195300",-1,"7","Hypothetical conserved gene",5165197,5166518,5166518,173,"Pair_848"
"Os07g0195350",1,"7","Similar to ESTs AU075609(C63344)",5166692,5170944,5166692,NA,"Pair_848"
"Os07g0202100",-1,"7","Similar to ATP-dependent RNA helicase ded1",5500383,5506489,5506489,533,"Pair_849"
"Os07g0202400",1,"7","Conserved hypothetical protein",5507023,5507708,5507023,NA,"Pair_849"
"Os07g0208000",-1,"7","Similar to 40S ribosomal protein S15A",5819764,5821777,5821777,981,"Pair_850"
"Os07g0208100",1,"7","Similar to Polygalacturonase A",5822759,5824346,5822759,NA,"Pair_850"
"Os07g0213300",-1,"7","Pentatricopeptide repeat domain containing protein",6222175,6231669,6231669,978,"Pair_851"
"Os07g0213400",1,"7","Conserved hypothetical protein",6232648,6234546,6232648,NA,"Pair_851"
"Os07g0248150",-1,"7","Conserved hypothetical protein",8238762,8239871,8239871,558,"Pair_852"
"Os07g0248275",1,"7","Conserved hypothetical protein",8240430,8241373,8240430,NA,"Pair_852"
"Os07g0418000",-1,"7","Similar to predicted protein",13287972,13293337,13293337,725,"Pair_853"
"Os07g0418100",1,"7","Nucleic acid-binding, OB-fold domain containing protein",13294063,13304105,13294063,NA,"Pair_853"
"Os07g0419100",-1,"7","Cytochrome P450 family protein",13383377,13383987,13383987,946,"Pair_854"
"Os07g0419200",1,"7","Similar to protein binding protein",13384934,13386043,13384934,NA,"Pair_854"
"Os07g0477250",-1,"7","Similar to S-adenosylmethionine synthetase 2",17276190,17276684,17276684,935,"Pair_855"
"Os07g0477500",1,"7","Histone deacetylation protein Rxt3 domain containing protein",17277620,17283511,17277620,NA,"Pair_855"
"Os07g0490300",-1,"7","Similar to Preproacrosin",18222621,18228387,18228387,222,"Pair_856"
"Os07g0490400",1,"7","Peptidyl-prolyl cis-trans isomerase, FKBP-type domain containing protein",18228610,18232364,18228610,NA,"Pair_856"
"Os07g0494700",-1,"7","Hypothetical protein",18496789,18497820,18497820,178,"Pair_857"
"Os07g0494800",1,"7","Serine/threonine protein kinase domain containing protein",18497999,18502813,18497999,NA,"Pair_857"
"Os07g0507600",-1,"7","Protein of unknown function DUF1723 domain containing protein",19276524,19281520,19281520,229,"Pair_858"
"Os07g0507700",1,"7","Bromodomain domain containing protein",19281750,19289756,19281750,NA,"Pair_858"
"Os07g0511301",-1,"7","Hypothetical protein",19533397,19533696,19533696,168,"Pair_859"
"Os07g0511400",1,"7","Hypothetical protein",19533865,19534577,19533865,NA,"Pair_859"
"Os07g0513000",-1,"7","Similar to ATP synthase gamma chain, chloroplast (EC 3.6.1.34) (Fragment)",19655991,19657560,19657560,960,"Pair_860"
"Os07g0513150",1,"7","Hypothetical protein",19658521,19668078,19658521,NA,"Pair_860"
"Os07g0513100",-1,"7","Similar to RRP6-like protein 3",19658119,19668106,19668106,275,"Pair_861"
"Os07g0513200",1,"7","Pentatricopeptide repeat domain containing protein",19668382,19683439,19668382,NA,"Pair_861"
"Os07g0516801",-1,"7","Hypothetical gene",19920289,19921569,19921569,152,"Pair_862"
"Os07g0516900",1,"7","Similar to RNA Binding Protein 45",19920232,19924714,19921722,NA,"Pair_862"
"Os07g0530100",-1,"7","Tyrosyl-DNA phosphodiesterase family protein",20739506,20749456,20749456,219,"Pair_863"
"Os07g0530300",1,"7","Protein of unknown function DUF1715, eukaryotic family protein",20749676,20751726,20749676,NA,"Pair_863"
"Os07g0531600",-1,"7","Phospholipid/glycerol acyltransferase domain containing protein",20808096,20812480,20812480,401,"Pair_864"
"Os07g0531700",1,"7","NUC153 domain containing protein",20812882,20817921,20812882,NA,"Pair_864"
"Os07g0537500",-1,"7","Serine/threonine protein kinase-related domain containing protein",21133305,21140628,21140628,312,"Pair_865"
"Os07g0537600",1,"7","Hypothetical conserved gene",21140941,21144246,21140941,NA,"Pair_865"
"Os07g0537701",-1,"7","Conserved hypothetical protein",21144789,21145980,21145980,562,"Pair_866"
"Os07g0537900",1,"7","Similar to SRK3 gene",21146543,21149741,21146543,NA,"Pair_866"
"Os07g0543000",-1,"7","Similar to Helix-loop-helix-like protein (Fragment)",21466858,21469857,21469857,939,"Pair_867"
"Os07g0543100",1,"7","Similar to Beta-amylase (EC 3.2.1.2)",21470797,21473327,21470797,NA,"Pair_867"
"Os07g0543600",-1,"7","Six-bladed beta-propeller, TolB-like domain containing protein",21518901,21519967,21519967,409,"Pair_868"
"Os07g0543700",1,"7","Similar to Mov34/MPN/PAD-1 family protein",21520377,21522053,21520377,NA,"Pair_868"
"Os07g0565100",-1,"7","Similar to 40S ribosomal protein S11",22657270,22659266,22659266,230,"Pair_869"
"Os07g0565200",1,"7","Similar to Cell differentiation protein rcd1",22659497,22663949,22659497,NA,"Pair_869"
"Os07g0568900",-1,"7","Conserved hypothetical protein",22880417,22882065,22882065,184,"Pair_870"
"Os07g0569000",1,"7","Conserved hypothetical protein",22882250,22887066,22882250,NA,"Pair_870"
"Os07g0576500",-1,"7","Similar to Auxin-responsive GH3-8 protein",23325199,23327227,23327227,894,"Pair_871"
"Os07g0576600",1,"7","Conserved hypothetical protein",23328122,23329043,23328122,NA,"Pair_871"
"Os07g0581333",-1,"7","Hypothetical protein",23541130,23543151,23543151,290,"Pair_872"
"Os07g0581400",1,"7","Hypothetical gene",23543442,23544075,23543442,NA,"Pair_872"
"Os07g0582700",-1,"7","Conserved hypothetical protein",23596287,23598059,23598059,709,"Pair_873"
"Os07g0582900",1,"7","Conserved hypothetical protein",23598769,23600319,23598769,NA,"Pair_873"
"Os07g0595750",-1,"7","Similar to predicted protein",24243603,24243837,24243837,263,"Pair_874"
"Os07g0595800",1,"7","Prefoldin domain containing protein",24244101,24247178,24244101,NA,"Pair_874"
"Os07g0603100",-1,"7","Nucleotide-binding, alpha-beta plait domain containing protein",24654907,24659846,24659846,292,"Pair_875"
"Os07g0603200",1,"7","WD40 repeat-like domain containing protein",24660139,24662543,24660139,NA,"Pair_875"
"Os07g0608700",-1,"7","Similar to Small nuclear ribonucleoprotein G (snRNP-G) (Sm protein G) (Sm-G) (SmG)",25036622,25039078,25039078,158,"Pair_876"
"Os07g0608800",1,"7","Similar to Peroxisome assembly protein 10 (Peroxin-10) (AthPEX10) (Pex10p) (PER8)",25039237,25043732,25039237,NA,"Pair_876"
"Os07g0611950",-1,"7","Conserved hypothetical protein",25209847,25210624,25210624,646,"Pair_877"
"Os07g0612200",1,"7","Hypothetical conserved gene",25211271,25212270,25211271,NA,"Pair_877"
"Os07g0615800",-1,"7","DNA-directed RNA polymerase, M/15 kDa  subunit domain containing protein",25369462,25371807,25371807,238,"Pair_878"
"Os07g0615900",1,"7","Hypothetical conserved gene",25372046,25376126,25372046,NA,"Pair_878"
"Os07g0616750",-1,"7","Hypothetical gene",25427751,25435536,25435536,213,"Pair_879"
"Os07g0616900",1,"7","Zinc finger, RING/FYVE/PHD-type domain containing protein",25435750,25439659,25435750,NA,"Pair_879"
"Os07g0620400",-1,"7","Similar to GTP-binding protein-like",25645996,25649158,25649158,803,"Pair_880"
"Os07g0620500",1,"7","Oligosaccaryltransferase domain containing protein",25649962,25651481,25649962,NA,"Pair_880"
"Os07g0626100",-1,"7","Similar to 50S ribosomal protein L7/L12",25930459,25931321,25931321,286,"Pair_881"
"Os07g0626200",1,"7","DNA-binding SAP domain containing protein",25931608,25936487,25931608,NA,"Pair_881"
"Os07g0631950",-1,"7","Hypothetical gene",26211825,26212748,26212748,903,"Pair_882"
"Os07g0631900",1,"7","Nucleotide-binding, alpha-beta plait domain containing protein",26211749,26213842,26213652,NA,"Pair_882"
"Os07g0641600",-1,"7","SAM (and some other nucleotide) binding motif domain containing protein",26700793,26705242,26705242,660,"Pair_883"
"Os07g0641700",1,"7","Similar to 10 kDa chaperonin (Protein CPN10) (Protein groES)",26705903,26707842,26705903,NA,"Pair_883"
"Os07g0644000",-1,"7","ATP12, ATPase F1F0-assembly protein domain containing protein",26806424,26809048,26809048,751,"Pair_884"
"Os07g0644100",1,"7","bZIP transcription factor, bZIP-1 domain containing protein",26809800,26813252,26809800,NA,"Pair_884"
"Os07g0646300",-1,"7","Hypothetical conserved gene",26978363,26983876,26983876,308,"Pair_885"
"Os07g0646400",1,"7","Conserved hypothetical protein",26984185,26988333,26984185,NA,"Pair_885"
"Os07g0647800",-1,"7","Similar to zinc finger family protein",27050796,27054786,27054786,556,"Pair_886"
"Os07g0647900",1,"7","DEAD-like helicase, N-terminal domain containing protein",27055343,27059048,27055343,NA,"Pair_886"
"Os07g0650300",-1,"7","Hypothetical protein",27181754,27184662,27184662,649,"Pair_887"
"Os07g0650375",1,"7","Armadillo domain containing protein",27185312,27189685,27185312,NA,"Pair_887"
"Os07g0656300",-1,"7","Conserved hypothetical protein",27619014,27620570,27620570,221,"Pair_888"
"Os07g0656400",1,"7","Protein of unknown function DUF288 domain containing protein",27620792,27623614,27620792,NA,"Pair_888"
"Os07g0660400",-1,"7","Similar to pseudouridine synthase family protein",27841389,27845407,27845407,901,"Pair_889"
"Os07g0660466",1,"7","Hypothetical protein",27846309,27847727,27846309,NA,"Pair_889"
"Os07g0665200",-1,"7","Similar to Superoxide dismutase [Cu-Zn]",28075600,28077583,28077583,606,"Pair_890"
"Os07g0665250",1,"7","Hypothetical protein",28078190,28079343,28078190,NA,"Pair_890"
"Os07g0669100",-1,"7","Similar to Xylose isomerase (EC 5.3.1.5)",28272363,28276606,28276606,692,"Pair_891"
"Os07g0669200",1,"7","Similar to GTP1/OBG family protein",28277299,28279408,28277299,NA,"Pair_891"
"Os07g0669600",-1,"7","Conserved hypothetical protein",28308445,28311581,28311581,895,"Pair_892"
"Os07g0669675",1,"7","Hypothetical protein",28312477,28314380,28312477,NA,"Pair_892"
"Os07g0670000",-1,"7","Pentatricopeptide repeat domain containing protein",28335377,28337597,28337597,143,"Pair_893"
"Os07g0670100",1,"7","Hypothetical conserved gene",28337741,28339272,28337741,NA,"Pair_893"
"Os07g0673500",-1,"7","Similar to ASF/SF2-like pre-mRNA splicing factor SRP32''",28469782,28474153,28474153,568,"Pair_894"
"Os07g0673600",1,"7","Conserved hypothetical protein",28474722,28475309,28474722,NA,"Pair_894"
"Os07g0676200",-1,"7","Non-protein coding transcript",28631054,28638611,28638611,260,"Pair_895"
"Os07g0676400",1,"7","Hypothetical conserved gene",28638872,28643060,28638872,NA,"Pair_895"
"Os07g0680600",-1,"7","Protein of unknown function DUF3133 domain containing protein",28848874,28852236,28850108,483,"Pair_896"
"Os07g0680700",1,"7","Hypothetical protein",28850592,28851245,28850592,NA,"Pair_896"
"Os07g0692800",-1,"7","Similar to Eukaryotic translation initiation factor 2 subunit 1 (Eukaryotic translation initiation factor 2 alpha subunit) (eIF-2-alpha) (EIF- 2alpha) (EIF-2A) (Fragment)",29476238,29478532,29478532,225,"Pair_897"
"Os07g0692900",1,"7","Similar to Ubiquitin-activating enzyme E1",29478758,29483599,29478758,NA,"Pair_897"
"Os08g0107800",-1,"8","Pentatricopeptide repeat domain containing protein",381307,383986,383986,127,"Pair_898"
"Os08g0107900",1,"8","Similar to Protein mago nashi",384114,388023,384114,NA,"Pair_898"
"Os08g0109150",-1,"8","Hypothetical protein",451205,457941,457941,591,"Pair_899"
"Os08g0109200",1,"8","Similar to S-glutathione dehydrogenase/class III alcohol dehydrogenase",458533,461304,458533,NA,"Pair_899"
"Os08g0123300",-1,"8","Conserved hypothetical protein",1283861,1286496,1286496,622,"Pair_900"
"Os08g0123400",1,"8","Similar to predicted protein",1287119,1287499,1287119,NA,"Pair_900"
"Os08g0125200",-1,"8","Similar to cDNA, clone: J065032N17, full insert sequence",1466348,1468174,1468174,248,"Pair_901"
"Os08g0125300",1,"8","Integrase, catalytic core domain containing protein",1468423,1473225,1468423,NA,"Pair_901"
"Os08g0127600",-1,"8","Heat shock protein DnaJ, N-terminal domain containing protein",1580956,1584949,1584949,187,"Pair_902"
