"Gene_ID","Strand","Chromosome","Gene_Description","Gene_Start","Gene_End","TSS","Distance","PairID"
"AT5G08500",1,"5","Transmembrane CLPTM1 family protein [Source:NCBI gene (formerly Entrezgene);Acc:830749]",2748133,2751888,2748133,NA,"Pair_1841"
"AT5G08505",-1,"5","Defensin-like (DEFL) family protein [Source:NCBI gene (formerly Entrezgene);Acc:3770685]",2752025,2752356,2752356,635,"Pair_1842"
"AT5G08510",1,"5","Pentatricopeptide repeat (PPR) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830750]",2752992,2755749,2752992,NA,"Pair_1842"
"AT5G08630",-1,"5","DDT domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:830764]",2798010,2803205,2803205,627,"Pair_1843"
"AT5G08640",1,"5","flavonol synthase 1 [Source:NCBI gene (formerly Entrezgene);Acc:830765]",2803833,2805606,2803833,NA,"Pair_1843"
"AT5G08650",-1,"5","Small GTP-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:830766]",2806302,2813602,2813602,267,"Pair_1844"
"AT5G08660",1,"5","D-lactate dehydrogenase (DUF668) [Source:NCBI gene (formerly Entrezgene);Acc:830767]",2813870,2818139,2813870,NA,"Pair_1844"
"AT5G08670",-1,"5","ATP synthase alpha/beta family protein [Source:NCBI gene (formerly Entrezgene);Acc:830768]",2818091,2821251,2821251,487,"Pair_1845"
"AT5G08680",1,"5","ATP synthase alpha/beta family protein [Source:NCBI gene (formerly Entrezgene);Acc:830769]",2821739,2825039,2821739,NA,"Pair_1845"
"AT5G08740",-1,"5","NAD(P)H dehydrogenase C1 [Source:NCBI gene (formerly Entrezgene);Acc:830775]",2848352,2851534,2851534,279,"Pair_1846"
"AT5G08750",1,"5","RING/FYVE/PHD zinc finger superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830776]",2851814,2854566,2851814,NA,"Pair_1846"
"AT5G08770",-1,"5","topoisomerase I damage affected-like protein [Source:NCBI gene (formerly Entrezgene);Acc:830777]",2855638,2856567,2856567,172,"Pair_1847"
"AT5G08780",1,"5","winged-helix DNA-binding transcription factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:830778]",2856740,2859006,2856740,NA,"Pair_1847"
"AT5G09210",-1,"5","GC-rich sequence DNA-binding factor-like protein [Source:NCBI gene (formerly Entrezgene);Acc:830780]",2862383,2865359,2865359,862,"Pair_1848"
"AT5G09220",1,"5","amino acid permease 2 [Source:NCBI gene (formerly Entrezgene);Acc:830781]",2866222,2869156,2866222,NA,"Pair_1848"
"AT5G09280",-1,"5","Pectin lyase-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830787]",2880423,2881597,2881597,704,"Pair_1849"
"AT5G09290",1,"5","Inositol monophosphatase family protein [Source:NCBI gene (formerly Entrezgene);Acc:830788]",2882302,2884229,2882302,NA,"Pair_1849"
"AT5G09380",-1,"5","RNA polymerase III RPC4 [Source:NCBI gene (formerly Entrezgene);Acc:830797]",2911177,2913324,2913324,157,"Pair_1850"
"AT5G09390",1,"5","CD2-binding protein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:830798]",2913482,2915979,2913482,NA,"Pair_1850"
"AT5G09540",-1,"5","Chaperone DnaJ-domain superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830813]",2962057,2963441,2963441,206,"Pair_1851"
"AT5G09550",1,"5","GDP dissociation inhibitor family protein / Rab GTPase activator family protein [Source:NCBI gene (formerly Entrezgene);Acc:830814]",2963648,2966811,2963648,NA,"Pair_1851"
"AT5G09630",-1,"5","LisH/CRA/RING-U-box domains-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:830822]",2985766,2987699,2987699,614,"Pair_1852"
"AT5G09640",1,"5","serine carboxypeptidase-like 19 [Source:NCBI gene (formerly Entrezgene);Acc:830823]",2988314,2991156,2988314,NA,"Pair_1852"
"AT5G09850",-1,"5","Transcription elongation factor (TFIIS) family protein [Source:NCBI gene (formerly Entrezgene);Acc:830845]",3062651,3065889,3065889,672,"Pair_1853"
"AT5G09860",1,"5","nuclear matrix protein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:830846]",3066562,3070989,3066562,NA,"Pair_1853"
"AT5G09900",-1,"5","26S proteasome regulatory subunit, putative (RPN5) [Source:NCBI gene (formerly Entrezgene);Acc:830850]",3089278,3093020,3092595,137,"Pair_1854"
"AT5G09910",1,"5","Ras-related small GTP-binding family protein [Source:NCBI gene (formerly Entrezgene);Acc:830852]",3092733,3095156,3092733,NA,"Pair_1854"
"AT5G09900",-1,"5","26S proteasome regulatory subunit, putative (RPN5) [Source:NCBI gene (formerly Entrezgene);Acc:830850]",3089278,3093020,3093020,251,"Pair_1855"
"AT5G09910",1,"5","Ras-related small GTP-binding family protein [Source:NCBI gene (formerly Entrezgene);Acc:830852]",3092733,3095156,3093272,NA,"Pair_1855"
"AT5G09930",-1,"5","ABC transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:830854]",3097555,3100291,3100291,900,"Pair_1856"
"AT5G09940",1,"5","",3101192,3101833,3101192,NA,"Pair_1856"
"AT5G09950",-1,"5","Tetratricopeptide repeat (TPR)-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830856]",3102195,3105950,3105950,351,"Pair_1857"
"AT5G09960",1,"5","sorbin/SH3 domain protein [Source:NCBI gene (formerly Entrezgene);Acc:830857]",3106302,3107904,3106302,NA,"Pair_1857"
"AT5G09995",-1,"5","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:830861]",3125038,3126379,3126379,329,"Pair_1858"
"AT5G10000",1,"5","ferredoxin 4 [Source:NCBI gene (formerly Entrezgene);Acc:830862]",3126709,3127155,3126709,NA,"Pair_1858"
"AT5G10070",-1,"5","RNase L inhibitor protein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:830871]",3148424,3150434,3150434,151,"Pair_1859"
"AT5G10080",1,"5","Eukaryotic aspartyl protease family protein [Source:NCBI gene (formerly Entrezgene);Acc:830872]",3150586,3153494,3150586,NA,"Pair_1859"
"AT5G10250",-1,"5","Phototropic-responsive NPH3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:830889]",3216881,3219436,3219436,240,"Pair_1860"
"AT5G10260",1,"5","RAB GTPase homolog H1E [Source:NCBI gene (formerly Entrezgene);Acc:830890]",3219677,3221515,3219677,NA,"Pair_1860"
"AT5G10290",-1,"5","leucine-rich repeat transmembrane protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:830893]",3235258,3238808,3238808,646,"Pair_1861"
"AT5G10300",1,"5","methyl esterase 5 [Source:NCBI gene (formerly Entrezgene);Acc:830894]",3239455,3240883,3239455,NA,"Pair_1861"
"AT5G10360",-1,"5","Ribosomal protein S6e [Source:NCBI gene (formerly Entrezgene);Acc:830900]",3258404,3260254,3260254,894,"Pair_1862"
"AT5G10370",1,"5","helicase domain-containing protein / IBR domain-containing protein / zinc finger protein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:830901]",3261149,3267399,3261149,NA,"Pair_1862"
"AT5G10400",-1,"5","Histone superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830904]",3270172,3270957,3270957,809,"Pair_1863"
"AT5G10410",1,"5","ENTH/ANTH/VHS superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830905]",3271767,3273429,3271767,NA,"Pair_1863"
"AT5G10490",-1,"5","MSCS-like 2 [Source:NCBI gene (formerly Entrezgene);Acc:830913]",3300192,3304784,3304784,502,"Pair_1864"
"AT5G10500",1,"5","Kinase interacting (KIP1-like) family protein [Source:NCBI gene (formerly Entrezgene);Acc:830914]",3305287,3308109,3305287,NA,"Pair_1864"
"AT5G10740",-1,"5","Protein phosphatase 2C family protein [Source:NCBI gene (formerly Entrezgene);Acc:830941]",3393465,3396200,3395999,199,"Pair_1865"
"AT5G10745",1,"5","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:2745984]",3396199,3398335,3396199,NA,"Pair_1865"
"AT5G10740",-1,"5","Protein phosphatase 2C family protein [Source:NCBI gene (formerly Entrezgene);Acc:830941]",3393465,3396200,3396200,155,"Pair_1866"
"AT5G10745",1,"5","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:2745984]",3396199,3398335,3396356,NA,"Pair_1866"
"AT5G10870",-1,"5","chorismate mutase 2 [Source:NCBI gene (formerly Entrezgene);Acc:830954]",3430497,3432468,3432468,224,"Pair_1867"
"AT5G10880",1,"5","tRNA synthetase-related / tRNA ligase-like protein [Source:NCBI gene (formerly Entrezgene);Acc:830955]",3432693,3433867,3432693,NA,"Pair_1867"
"AT5G10900",-1,"5","Calcineurin-like metallo-phosphoesterase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830957]",3435949,3439384,3439384,168,"Pair_1868"
"AT5G10910",1,"5","mraW methylase family protein [Source:NCBI gene (formerly Entrezgene);Acc:830958]",3439553,3441744,3439553,NA,"Pair_1868"
"AT5G11330",-1,"5","FAD/NAD(P)-binding oxidoreductase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831004]",3617138,3618913,3618913,238,"Pair_1869"
"AT5G11340",1,"5","Acyl-CoA N-acyltransferases (NAT) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831005]",3619152,3621511,3619152,NA,"Pair_1869"
"AT5G11440",-1,"5","CTC-interacting domain 5 [Source:NCBI gene (formerly Entrezgene);Acc:831015]",3652714,3654202,3654202,189,"Pair_1870"
"AT5G11450",1,"5","PsbP domain protein (Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein) [Source:NCBI gene (formerly Entrezgene);Acc:831016]",3654392,3656647,3654392,NA,"Pair_1870"
"AT5G11570",-1,"5","Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831029]",3715931,3718276,3718276,527,"Pair_1871"
"AT5G11580",1,"5","Regulator of chromosome condensation (RCC1) family protein [Source:NCBI gene (formerly Entrezgene);Acc:831030]",3718804,3721425,3718804,NA,"Pair_1871"
"AT5G11620",-1,"5","SWIM zinc finger family protein / mitogen-activated protein kinase kinase kinase (MAPKKK)-like protein [Source:NCBI gene (formerly Entrezgene);Acc:831034]",3738729,3740164,3740164,295,"Pair_1872"
"AT5G11630",1,"5","",3740460,3741827,3740460,NA,"Pair_1872"
"AT5G11700",-1,"5","ephrin type-B receptor [Source:NCBI gene (formerly Entrezgene);Acc:831042]",3762391,3771449,3771449,951,"Pair_1873"
"AT5G11710",1,"5","ENTH/VHS family protein [Source:NCBI gene (formerly Entrezgene);Acc:831043]",3772401,3776671,3772401,NA,"Pair_1873"
"AT5G11770",-1,"5","NADH-ubiquinone oxidoreductase 20 kDa subunit [Source:NCBI gene (formerly Entrezgene);Acc:831049]",3790708,3793026,3793026,803,"Pair_1874"
"AT5G11780",1,"5","SNF2 domain protein [Source:NCBI gene (formerly Entrezgene);Acc:831050]",3793830,3796202,3793830,NA,"Pair_1874"
"AT5G11800",-1,"5","K+ efflux antiporter 6 [Source:NCBI gene (formerly Entrezgene);Acc:831053]",3803315,3808273,3808273,404,"Pair_1875"
"AT5G11810",1,"5","rhomboid family protein [Source:NCBI gene (formerly Entrezgene);Acc:831054]",3808678,3810748,3808678,NA,"Pair_1875"
"AT5G12030",-1,"5","heat shock protein 17.6A [Source:NCBI gene (formerly Entrezgene);Acc:831076]",3883957,3884838,3884838,110,"Pair_1876"
"AT5G12040",1,"5","Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831077]",3884949,3888077,3884949,NA,"Pair_1876"
"AT5G12120",-1,"5","Ubiquitin-associated/translation elongation factor EF1B protein [Source:NCBI gene (formerly Entrezgene);Acc:831085]",3915676,3918933,3918933,494,"Pair_1877"
"AT5G12130",1,"5","integral membrane TerC family protein [Source:NCBI gene (formerly Entrezgene);Acc:831086]",3919428,3922485,3919428,NA,"Pair_1877"
"AT5G12150",-1,"5","Rho GTPase activation protein (RhoGAP) with PH domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:831088]",3924107,3930441,3930441,907,"Pair_1878"
"AT5G12170",1,"5","CRT (chloroquine-resistance transporter)-like transporter 3 [Source:NCBI gene (formerly Entrezgene);Acc:831090]",3931349,3935142,3931349,NA,"Pair_1878"
"AT5G12370",-1,"5","exocyst complex component sec10 [Source:NCBI gene (formerly Entrezgene);Acc:831112]",4002742,4008804,4008804,363,"Pair_1879"
"AT5G12380",1,"5","annexin 8 [Source:NCBI gene (formerly Entrezgene);Acc:831113]",4009168,4010687,4009168,NA,"Pair_1879"
"AT5G12440",-1,"5","CCCH-type zinc fingerfamily protein with RNA-binding domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:831119]",4035181,4042254,4042254,802,"Pair_1880"
"AT5G12460",1,"5","fringe-like protein (DUF604) [Source:NCBI gene (formerly Entrezgene);Acc:831121]",4043057,4044583,4043057,NA,"Pair_1880"
"AT5G13000",-1,"5","glucan synthase-like 12 [Source:NCBI gene (formerly Entrezgene);Acc:831140]",4110171,4121489,4121489,910,"Pair_1881"
"AT5G13010",1,"5","RNA helicase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831141]",4122400,4129005,4122400,NA,"Pair_1881"
"AT5G13020",-1,"5","Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:831142]",4129154,4133023,4133023,110,"Pair_1882"
"AT5G13030",1,"5","selenoprotein O [Source:NCBI gene (formerly Entrezgene);Acc:831143]",4133134,4136688,4133134,NA,"Pair_1882"
"AT5G13190",-1,"5","GSH-induced LITAF domain protein [Source:NCBI gene (formerly Entrezgene);Acc:831158]",4204085,4206475,4206475,262,"Pair_1883"
"AT5G13200",1,"5","GRAM domain family protein [Source:NCBI gene (formerly Entrezgene);Acc:831159]",4206738,4208289,4206738,NA,"Pair_1883"
"AT5G13300",-1,"5","ARF GTPase-activating protein [Source:NCBI gene (formerly Entrezgene);Acc:831171]",4255547,4262568,4262568,913,"Pair_1884"
"AT5G13310",1,"5","",4263482,4265952,4263482,NA,"Pair_1884"
"AT5G13340",-1,"5","arginine/glutamate-rich 1 protein [Source:NCBI gene (formerly Entrezgene);Acc:831175]",4277546,4279493,4279493,275,"Pair_1885"
"AT5G13350",1,"5","Auxin-responsive GH3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:831176]",4279769,4282395,4279769,NA,"Pair_1885"
"AT5G13520",-1,"5","peptidase M1 family protein [Source:NCBI gene (formerly Entrezgene);Acc:831196]",4341948,4344792,4344792,409,"Pair_1886"
"AT5G13530",1,"5","protein kinases;ubiquitin-protein ligase [Source:NCBI gene (formerly Entrezgene);Acc:831197]",4345202,4354723,4345202,NA,"Pair_1886"
"AT5G13560",-1,"5","structural maintenance of chromosomes protein [Source:NCBI gene (formerly Entrezgene);Acc:831200]",4360366,4366501,4366501,760,"Pair_1887"
"AT5G13570",1,"5","decapping 2 [Source:NCBI gene (formerly Entrezgene);Acc:831201]",4367262,4370429,4367262,NA,"Pair_1887"
"AT5G13630",-1,"5","magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH) [Source:NCBI gene (formerly Entrezgene);Acc:831207]",4387307,4392429,4392429,507,"Pair_1888"
"AT5G13640",1,"5","phospholipid:diacylglycerol acyltransferase [Source:NCBI gene (formerly Entrezgene);Acc:831208]",4392937,4397541,4392937,NA,"Pair_1888"
"AT5G13680",-1,"5","IKI3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:831213]",4410314,4415622,4415622,131,"Pair_1889"
"AT5G13690",1,"5","alpha-N-acetylglucosaminidase family / NAGLU family [Source:NCBI gene (formerly Entrezgene);Acc:831214]",4415754,4420371,4415754,NA,"Pair_1889"
"AT5G13710",-1,"5","sterol methyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:831216]",4423555,4427324,4427324,458,"Pair_1890"
"AT5G13720",1,"5","Uncharacterized protein family (UPF0114) [Source:NCBI gene (formerly Entrezgene);Acc:831217]",4427783,4429295,4427783,NA,"Pair_1890"
"AT5G13800",-1,"5","pheophytinase [Source:NCBI gene (formerly Entrezgene);Acc:831225]",4451733,4454813,4454813,334,"Pair_1891"
"AT5G13810",1,"5","Glutaredoxin family protein [Source:NCBI gene (formerly Entrezgene);Acc:831226]",4455148,4457019,4455148,NA,"Pair_1891"
"AT5G13840",-1,"5","FIZZY-related 3 [Source:NCBI gene (formerly Entrezgene);Acc:831230]",4468508,4471466,4470991,285,"Pair_1892"
"AT5G13850",1,"5","nascent polypeptide-associated complex subunit alpha-like protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:831231]",4471277,4472946,4471277,NA,"Pair_1892"
"AT5G13920",-1,"5","GRF zinc finger / Zinc knuckle protein [Source:NCBI gene (formerly Entrezgene);Acc:831239]",4485626,4487526,4487526,949,"Pair_1893"
"AT5G13930",1,"5","Chalcone and stilbene synthase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831241]",4488476,4490264,4488476,NA,"Pair_1893"
"AT5G13950",-1,"5","nuclear factor kappa-B-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:831243]",4495844,4500735,4500735,626,"Pair_1894"
"AT5G13960",1,"5","histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH4-like protein [Source:NCBI gene (formerly Entrezgene);Acc:831244]",4501362,4506250,4501362,NA,"Pair_1894"
"AT5G13970",-1,"5","midasin-like protein [Source:NCBI gene (formerly Entrezgene);Acc:831245]",4506191,4507864,4507864,541,"Pair_1895"
"AT5G13980",1,"5","Glycosyl hydrolase family 38 protein [Source:NCBI gene (formerly Entrezgene);Acc:831246]",4508406,4514666,4508406,NA,"Pair_1895"
"AT5G13990",-1,"5","exocyst subunit exo70 family protein C2 [Source:NCBI gene (formerly Entrezgene);Acc:831247]",4514568,4516892,4516892,801,"Pair_1896"
"AT5G14000",1,"5","NAC domain containing protein 84 [Source:NCBI gene (formerly Entrezgene);Acc:831248]",4517694,4519426,4517694,NA,"Pair_1896"
"AT5G14020",-1,"5","Endosomal targeting BRO1-like domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:831250]",4523421,4526167,4526167,598,"Pair_1897"
"AT5G14030",1,"5","translocon-associated protein beta (TRAPB) family protein [Source:NCBI gene (formerly Entrezgene);Acc:831251]",4526766,4529614,4526766,NA,"Pair_1897"
"AT5G14150",-1,"5","Emb:.1 protein, putative (Protein of unknown function, DUF642) [Source:NCBI gene (formerly Entrezgene);Acc:831265]",4565135,4566988,4566988,344,"Pair_1898"
"AT5G14160",1,"5","F-box family protein [Source:NCBI gene (formerly Entrezgene);Acc:831266]",4567333,4568467,4567333,NA,"Pair_1898"
"AT5G14240",-1,"5","Thioredoxin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831274]",4595928,4597708,4597708,159,"Pair_1899"
"AT5G14250",1,"5","Proteasome component (PCI) domain protein [Source:NCBI gene (formerly Entrezgene);Acc:831275]",4597868,4600835,4597868,NA,"Pair_1899"
"AT5G14290",-1,"5","Mitochondrial ribosomal protein L37 [Source:NCBI gene (formerly Entrezgene);Acc:831279]",4612097,4614401,4614401,761,"Pair_1900"
"AT5G14310",1,"5","carboxyesterase 16 [Source:NCBI gene (formerly Entrezgene);Acc:831281]",4615163,4617633,4615163,NA,"Pair_1900"
"AT5G14440",-1,"5","Surfeit locus protein 2 (SURF2) [Source:NCBI gene (formerly Entrezgene);Acc:831295]",4655903,4657907,4657907,533,"Pair_1901"
"AT5G14450",1,"5","GDSL-like Lipase/Acylhydrolase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831296]",4658441,4660175,4658441,NA,"Pair_1901"
"AT5G14550",-1,"5","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831306]",4691006,4694055,4693732,231,"Pair_1902"
"AT5G14560",1,"5","",4693964,4694086,4693964,NA,"Pair_1902"
"AT5G14660",-1,"5","peptide deformylase 1B [Source:NCBI gene (formerly Entrezgene);Acc:831318]",4726641,4728746,4728746,200,"Pair_1903"
"AT5G14670",1,"5","ADP-ribosylation factor A1B [Source:NCBI gene (formerly Entrezgene);Acc:831319]",4728947,4730952,4728947,NA,"Pair_1903"
"AT5G14770",-1,"5","PPR repeat protein [Source:NCBI gene (formerly Entrezgene);Acc:831329]",4772117,4775833,4775833,899,"Pair_1904"
"AT5G14780",1,"5","formate dehydrogenase [Source:NCBI gene (formerly Entrezgene);Acc:831330]",4776733,4779526,4776733,NA,"Pair_1904"
"AT5G14850",-1,"5","Alg9-like mannosyltransferase family [Source:NCBI gene (formerly Entrezgene);Acc:831337]",4801870,4805036,4805036,809,"Pair_1905"
"AT5G14860",1,"5","UDP-Glycosyltransferase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831338]",4805846,4807837,4805846,NA,"Pair_1905"
"AT5G14900",-1,"5","helicase associated (HA2) domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:831342]",4822676,4823581,4823581,132,"Pair_1906"
"AT5G14910",1,"5","Heavy metal transport/detoxification superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831343]",4823553,4825652,4823714,NA,"Pair_1906"
"AT5G15060",-1,"5","Lateral organ boundaries (LOB) domain family protein [Source:NCBI gene (formerly Entrezgene);Acc:831358]",4874332,4875949,4875949,565,"Pair_1907"
"AT5G15070",1,"5","Phosphoglycerate mutase-like family protein [Source:NCBI gene (formerly Entrezgene);Acc:831359]",4876515,4885836,4876515,NA,"Pair_1907"
"AT5G15170",-1,"5","tyrosyl-DNA phosphodiesterase-like protein [Source:NCBI gene (formerly Entrezgene);Acc:831369]",4925850,4929502,4929502,922,"Pair_1908"
"AT5G15180",1,"5","Peroxidase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831370]",4930425,4932406,4930425,NA,"Pair_1908"
"AT5G15420",-1,"5","",5007826,5008964,5008964,722,"Pair_1909"
"AT5G15430",1,"5","Plant calmodulin-binding protein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:831395]",5009687,5011856,5009687,NA,"Pair_1909"
"AT5G15500",-1,"5","Ankyrin repeat family protein [Source:NCBI gene (formerly Entrezgene);Acc:831403]",5031648,5033540,5033540,392,"Pair_1910"
"AT5G15510",1,"5","TPX2 (targeting protein for Xklp2) protein family [Source:NCBI gene (formerly Entrezgene);Acc:831404]",5033933,5036824,5033933,NA,"Pair_1910"
"AT5G15680",-1,"5","ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831422]",5100916,5111105,5111105,714,"Pair_1911"
"AT5G15685",1,"5","mutator transposase MUDRA protein [Source:NCBI gene (formerly Entrezgene);Acc:28721163]",5111820,5113456,5111820,NA,"Pair_1911"
"AT5G15700",-1,"5","DNA/RNA polymerases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831424]",5114761,5121841,5121841,586,"Pair_1912"
"AT5G15710",1,"5","Galactose oxidase/kelch repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831425]",5122428,5124947,5122428,NA,"Pair_1912"
"AT5G15720",-1,"5","GDSL-motif lipase 7 [Source:NCBI gene (formerly Entrezgene);Acc:831427]",5124525,5126486,5126486,888,"Pair_1913"
"AT5G15725",1,"5","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:831428]",5127375,5128418,5127375,NA,"Pair_1913"
"AT5G15802",-1,"5","chaperone [Source:NCBI gene (formerly Entrezgene);Acc:831437]",5156244,5157545,5157545,295,"Pair_1914"
"AT5G15810",1,"5","tRNA (guanine(26)-N(2))-dimethyltransferase [Source:NCBI gene (formerly Entrezgene);Acc:831438]",5157841,5161363,5157841,NA,"Pair_1914"
"AT5G15850",-1,"5","CONSTANS-like 1 [Source:NCBI gene (formerly Entrezgene);Acc:831442]",5176091,5177897,5177897,209,"Pair_1915"
"AT5G15853",1,"5","",5178107,5178395,5178107,NA,"Pair_1915"
"AT5G15870",-1,"5","glycosyl hydrolase family 81 protein [Source:NCBI gene (formerly Entrezgene);Acc:831444]",5182367,5184948,5184948,702,"Pair_1916"
"AT5G15880",1,"5","golgin family A protein [Source:NCBI gene (formerly Entrezgene);Acc:831445]",5185651,5187706,5185651,NA,"Pair_1916"
"AT5G15900",-1,"5","TRICHOME BIREFRINGENCE-LIKE 19 [Source:NCBI gene (formerly Entrezgene);Acc:831447]",5189376,5192176,5192176,665,"Pair_1917"
"AT5G15910",1,"5","NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831448]",5192842,5195396,5192842,NA,"Pair_1917"
"AT5G16050",-1,"5","ral regulatory factor 5 [Source:NCBI gene (formerly Entrezgene);Acc:831462]",5243555,5245838,5245838,241,"Pair_1918"
"AT5G16060",1,"5","Cytochrome c oxidase biosis protein Cmc1-like protein [Source:NCBI gene (formerly Entrezgene);Acc:831463]",5246080,5247442,5246080,NA,"Pair_1918"
"AT5G16140",-1,"5","Peptidyl-tRNA hydrolase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831471]",5270160,5271963,5271963,512,"Pair_1919"
"AT5G16150",1,"5","plastidic GLC translocator [Source:NCBI gene (formerly Entrezgene);Acc:831472]",5272476,5275815,5272476,NA,"Pair_1919"
"AT5G16250",-1,"5","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:831485]",5310052,5310951,5310951,189,"Pair_1920"
"AT5G16260",1,"5","RNA binding (RRM/RBD/RNP motifs) family protein [Source:NCBI gene (formerly Entrezgene);Acc:831486]",5311141,5315834,5311141,NA,"Pair_1920"
"AT5G16285",-1,"5","F-box family protein [Source:NCBI gene (formerly Entrezgene);Acc:831489]",5332830,5333102,5333102,647,"Pair_1921"
"AT5G16290",1,"5","VALINE-TOLERANT 1 [Source:NCBI gene (formerly Entrezgene);Acc:831490]",5333750,5337784,5333750,NA,"Pair_1921"
"AT5G16310",-1,"5","Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1 [Source:NCBI gene (formerly Entrezgene);Acc:831492]",5342391,5344285,5344285,209,"Pair_1922"
"AT5G16320",1,"5","FRIGIDA like 1 [Source:NCBI gene (formerly Entrezgene);Acc:831493]",5344495,5346106,5344495,NA,"Pair_1922"
"AT5G16410",-1,"5","HXXXD-type acyl-transferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831502]",5365597,5367612,5367612,358,"Pair_1923"
"AT5G16420",1,"5","Pentatricopeptide repeat (PPR-like) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831503]",5367971,5370242,5367971,NA,"Pair_1923"
"AT5G16460",-1,"5","Putative adipose-regulatory protein (Seipin) [Source:NCBI gene (formerly Entrezgene);Acc:831507]",5376961,5378533,5378533,825,"Pair_1924"
"AT5G16470",1,"5","zinc finger (C2H2 type) family protein [Source:NCBI gene (formerly Entrezgene);Acc:831508]",5379359,5380512,5379359,NA,"Pair_1924"
"AT5G16680",-1,"5","RING/FYVE/PHD zinc finger superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831529]",5467228,5473592,5473592,773,"Pair_1925"
"AT5G16690",1,"5","origin recognition complex subunit 3 [Source:NCBI gene (formerly Entrezgene);Acc:831530]",5474366,5480067,5474366,NA,"Pair_1925"
"AT5G16750",-1,"5","Transducin family protein / WD-40 repeat family protein [Source:NCBI gene (formerly Entrezgene);Acc:831538]",5504242,5509361,5509361,263,"Pair_1926"
"AT5G16760",1,"5","Inositol 1,3,4-trisphosphate 5/6-kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831539]",5509625,5511322,5509625,NA,"Pair_1926"
"AT5G16810",-1,"5","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831544]",5526689,5529978,5529978,216,"Pair_1927"
