Gene stable ID,GO term name,GO term definition,GO term accession,GO term evidence code,GO domain
TraesCS5B02G171700,pollen development,"The process whose specific outcome is the progression of the pollen grain over time, from its formation to the mature structure. The process begins with the meiosis of the microsporocyte to form four haploid microspores. The nucleus of each microspore then divides by mitosis to form a two-celled organism, the pollen grain, that contains a tube cell as well as a smaller generative cell. The pollen grain is surrounded by an elaborate cell wall. In some species, the generative cell immediately divides again to give a pair of sperm cells. In most flowering plants, however this division takes place later, in the tube that develops when a pollen grain germinates.",GO:0009555,IEA,biological_process
TraesCS5B02G171700,embryo sac development,"The process whose specific outcome is the progression of the embryo sac over time, from its formation to the mature structure. The process begins with the meiosis of the megasporocyte to form four haploid megaspores. Three of the megaspores disintegrate, and the fourth undergoes mitosis giving rise to a binucleate syncytial embryo sac. The two haploid nuclei migrate to the opposite poles of the embryo sac and then undergo two rounds of mitosis generating four haploid nuclei at each pole. One nucleus from each set of four migrates to the center of the cell. Cellularization occurs, resulting in an eight-nucleate seven-celled structure. This structure contains two synergid cells and an egg cell at the micropylar end, and three antipodal cells at the other end. A binucleate endosperm mother cell is formed at the center. The two polar nuclei fuse resulting in a mononucleate diploid endosperm mother cell. The three antipodal cells degenerate.",GO:0009553,IEA,biological_process
TraesCS5B02G171700,response to ionizing radiation,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ionizing radiation stimulus. Ionizing radiation is radiation with sufficient energy to remove electrons from atoms and may arise from spontaneous decay of unstable isotopes, resulting in alpha and beta particles and gamma rays. Ionizing radiation also includes X-rays.",GO:0010212,IEA,biological_process
TraesCS5B02G171800,nucleic acid binding,Binding to a nucleic acid.,GO:0003676,IEA,molecular_function
TraesCS5B02G171800,RNA binding,Binding to an RNA molecule or a portion thereof.,GO:0003723,IEA,molecular_function
TraesCS5B02G171800,RNA processing,Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules.,GO:0006396,IEA,biological_process
TraesCS5B02G199600,,,,,
TraesCS5B02G199700,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS5B02G199800,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS5B02G199900,,,,,
TraesCS5B02G213700,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS5B02G213800,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS5B02G226900,metalloendopeptidase activity,"Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions.",GO:0004222,IEA,molecular_function
TraesCS5B02G226900,membrane,A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.,GO:0016020,IEA,cellular_component
TraesCS5B02G226900,CAAX-box protein processing,"The second process in a series of specific posttranslational modifications to the CAAX box region of CAAX box proteins, in which the last three amino acids of the protein (AAX) are removed by proteolysis.",GO:0071586,IEA,biological_process
TraesCS5B02G226900,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS5B02G227000,nucleus,"A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.",GO:0005634,IEA,cellular_component
TraesCS5B02G227000,zinc ion binding,Binding to a zinc ion (Zn).,GO:0008270,IEA,molecular_function
TraesCS5B02G227000,"regulation of transcription, DNA-templated","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription.",GO:0006355,IEA,biological_process
TraesCS5B02G230900,,,,,
TraesCS5B02G231000,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS5B02G233800,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS5B02G233800,membrane,A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.,GO:0016020,IEA,cellular_component
TraesCS5B02G233900,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS5B02G234300,serine-type endopeptidase activity,"Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine).",GO:0004252,IEA,molecular_function
TraesCS5B02G234300,membrane,A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.,GO:0016020,IEA,cellular_component
TraesCS5B02G234300,serine-type peptidase activity,Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine).,GO:0008236,IEA,molecular_function
TraesCS5B02G234300,serine-type exopeptidase activity,Catalysis of the hydrolysis of a peptide bond not more than three residues from the N- or C-terminus of a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine).,GO:0070008,IEA,molecular_function
TraesCS5B02G234300,proteolysis,The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds.,GO:0006508,IEA,biological_process
TraesCS5B02G234400,pyridoxal phosphate binding,"Binding to pyridoxal 5' phosphate, 3-hydroxy-5-(hydroxymethyl)-2-methyl4-pyridine carboxaldehyde 5' phosphate, the biologically active form of vitamin B6.",GO:0030170,IEA,molecular_function
TraesCS5B02G234400,catalytic activity,"Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic.",GO:0003824,IEA,molecular_function
TraesCS5B02G234400,biosynthetic process,The chemical reactions and pathways resulting in the formation of substances; typically the energy-requiring part of metabolism in which simpler substances are transformed into more complex ones.,GO:0009058,IEA,biological_process
TraesCS5B02G234400,chloroplast,"A chlorophyll-containing plastid with thylakoids organized into grana and frets, or stroma thylakoids, and embedded in a stroma.",GO:0009507,IEA,cellular_component
TraesCS5B02G248100,DNA binding,Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid).,GO:0003677,IEA,molecular_function
TraesCS5B02G248100,,,,,
TraesCS5B02G248200,RNA binding,Binding to an RNA molecule or a portion thereof.,GO:0003723,IEA,molecular_function
TraesCS5B02G248200,response to oxidative stress,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals.",GO:0006979,IEA,biological_process
TraesCS5B02G264500,glucosamine 6-phosphate N-acetyltransferase activity,Catalysis of the reaction: D-glucosamine 6-phosphate + acetyl-CoA = N-acetyl-D-glucosamine 6-phosphate + CoA + H(+).,GO:0004343,IEA,molecular_function
TraesCS5B02G264500,UDP-N-acetylglucosamine biosynthetic process,"The chemical reactions and pathways resulting in the formation of UDP-N-acetylglucosamine, a substance composed of N-acetylglucosamine, a common structural unit of oligosaccharides, in glycosidic linkage with uridine diphosphate.",GO:0006048,IEA,biological_process
TraesCS5B02G264500,root development,"The process whose specific outcome is the progression of the root over time, from its formation to the mature structure. The root is the water- and mineral-absorbing part of a plant which is usually underground, does not bear leaves, tends to grow downwards and is typically derived from the radicle of the embryo.",GO:0048364,IEA,biological_process
TraesCS5B02G264500,acetyltransferase activity,Catalysis of the transfer of an acetyl group to an acceptor molecule.,GO:0016407,IEA,molecular_function
TraesCS5B02G264500,N-acetylglucosamine biosynthetic process,"The chemical reactions and pathways resulting in the formation of N-acetylglucosamine. The D isomer is a common structural unit of glycoproteins in plants, bacteria and animals; it is often the terminal sugar of an oligosaccharide group of a glycoprotein.",GO:0006045,IEA,biological_process
TraesCS5B02G264600,,,,,
TraesCS5B02G297700,ATP binding,"Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.",GO:0005524,IEA,molecular_function
TraesCS5B02G297700,protein kinase activity,"Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP.",GO:0004672,IEA,molecular_function
TraesCS5B02G297700,calcium ion binding,Binding to a calcium ion (Ca2+).,GO:0005509,IEA,molecular_function
TraesCS5B02G297700,protein phosphorylation,The process of introducing a phosphate group on to a protein.,GO:0006468,IEA,biological_process
TraesCS5B02G297800,,,,,
TraesCS5B02G319200,,,,,
TraesCS5B02G319300,serine-type endopeptidase activity,"Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine).",GO:0004252,IEA,molecular_function
TraesCS5B02G319300,serine-type peptidase activity,Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine).,GO:0008236,IEA,molecular_function
TraesCS5B02G319300,proteolysis,The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds.,GO:0006508,IEA,biological_process
TraesCS5B02G330800,,,,,
TraesCS5B02G330900,biosynthetic process,The chemical reactions and pathways resulting in the formation of substances; typically the energy-requiring part of metabolism in which simpler substances are transformed into more complex ones.,GO:0009058,IEA,biological_process
TraesCS5B02G330900,strictosidine synthase activity,Catalysis of the reaction: 3alpha(S)-strictosidine + H(2)O = secologanin + tryptamine.,GO:0016844,IEA,molecular_function
TraesCS5B02G332100,regulation of transcription by RNA polymerase II,"Any process that modulates the frequency, rate or extent of transcription mediated by RNA polymerase II.",GO:0006357,IEA,biological_process
TraesCS5B02G332100,transcription coregulator activity,"A transcription regulator activity that modulates the transcription of specific gene sets via binding to a DNA-bound DNA-binding transcription factor, either on its own or as part of a complex. Coregulators often act by altering chromatin structure and modifications. For example, one class of transcription coregulators modifies chromatin structure through covalent modification of histones. A second class remodels the conformation of chromatin in an ATP-dependent fashion. A third class modulates interactions of DNA-bound DNA-binding transcription factors with other transcription coregulators.",GO:0003712,IEA,molecular_function
TraesCS5B02G332100,mediator complex,"A protein complex that interacts with the carboxy-terminal domain of the largest subunit of RNA polymerase II and plays an active role in transducing the signal from a transcription factor to the transcriptional machinery. The mediator complex is required for activation of transcription of most protein-coding genes, but can also act as a transcriptional corepressor. The Saccharomyces complex contains several identifiable subcomplexes: a head domain comprising Srb2, -4, and -5, Med6, -8, and -11, and Rox3 proteins; a middle domain comprising Med1, -4, and -7, Nut1 and -2, Cse2, Rgr1, Soh1, and Srb7 proteins; a tail consisting of Gal11p, Med2p, Pgd1p, and Sin4p; and a regulatory subcomplex comprising Ssn2, -3, and -8, and Srb8 proteins. Metazoan mediator complexes have similar modular structures and include homologs of yeast Srb and Med proteins.",GO:0016592,IEA,cellular_component
TraesCS5B02G332200,nucleus,"A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.",GO:0005634,IEA,cellular_component
TraesCS5B02G332200,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS5B02G341600,response to auxin,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus.",GO:0009733,IEA,biological_process
TraesCS5B02G341700,response to auxin,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus.",GO:0009733,IEA,biological_process
TraesCS5B02G345800,response to auxin,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus.",GO:0009733,IEA,biological_process
TraesCS5B02G345900,response to auxin,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus.",GO:0009733,IEA,biological_process
TraesCS5B02G382800,biosynthetic process,The chemical reactions and pathways resulting in the formation of substances; typically the energy-requiring part of metabolism in which simpler substances are transformed into more complex ones.,GO:0009058,IEA,biological_process
TraesCS5B02G382800,strictosidine synthase activity,Catalysis of the reaction: 3alpha(S)-strictosidine + H(2)O = secologanin + tryptamine.,GO:0016844,IEA,molecular_function
TraesCS5B02G382900,cysteine-type peptidase activity,Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile.,GO:0008234,IEA,molecular_function
TraesCS5B02G387500,ATP binding,"Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.",GO:0005524,IEA,molecular_function
TraesCS5B02G387500,protein kinase activity,"Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP.",GO:0004672,IEA,molecular_function
TraesCS5B02G387500,protein phosphorylation,The process of introducing a phosphate group on to a protein.,GO:0006468,IEA,biological_process
TraesCS5B02G387500,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS5B02G387600,transcription by RNA polymerase III,"The synthesis of RNA from a DNA template by RNA polymerase III, originating at an RNAP III promoter.",GO:0006383,IEA,biological_process
TraesCS5B02G387600,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS5B02G391900,ATP binding,"Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.",GO:0005524,IEA,molecular_function
TraesCS5B02G391900,protein kinase activity,"Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP.",GO:0004672,IEA,molecular_function
TraesCS5B02G391900,protein phosphorylation,The process of introducing a phosphate group on to a protein.,GO:0006468,IEA,biological_process
TraesCS5B02G392000,ATP binding,"Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.",GO:0005524,IEA,molecular_function
TraesCS5B02G392000,protein kinase activity,"Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP.",GO:0004672,IEA,molecular_function
TraesCS5B02G392000,polysaccharide binding,"Binding to a polysaccharide, a polymer of many (typically more than 10) monosaccharide residues linked glycosidically.",GO:0030247,IEA,molecular_function
TraesCS5B02G392000,protein phosphorylation,The process of introducing a phosphate group on to a protein.,GO:0006468,IEA,biological_process
TraesCS5B02G392300,oxidoreductase activity,"Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced.",GO:0016491,IEA,molecular_function
TraesCS5B02G392300,NAD(P)H dehydrogenase (quinone) activity,Catalysis of the reaction: NAD(P)H + H+ + a quinone = NAD(P)+ + a hydroquinone.,GO:0003955,IEA,molecular_function
TraesCS5B02G392300,FMN binding,Binding to flavin mono nucleotide. Flavin mono nucleotide (FMN) is the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes.,GO:0010181,IEA,molecular_function
TraesCS5B02G392400,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS5B02G394400,nucleus,"A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.",GO:0005634,IEA,cellular_component
TraesCS5B02G394400,ATP binding,"Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.",GO:0005524,IEA,molecular_function
TraesCS5B02G394400,protein kinase activity,"Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP.",GO:0004672,IEA,molecular_function
TraesCS5B02G394400,protein serine/threonine kinase activity,"Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate.",GO:0004674,IEA,molecular_function
TraesCS5B02G394400,chloroplast,"A chlorophyll-containing plastid with thylakoids organized into grana and frets, or stroma thylakoids, and embedded in a stroma.",GO:0009507,IEA,cellular_component
TraesCS5B02G394400,identical protein binding,Binding to an identical protein or proteins.,GO:0042802,IEA,molecular_function
TraesCS5B02G394400,protein phosphorylation,The process of introducing a phosphate group on to a protein.,GO:0006468,IEA,biological_process
TraesCS5B02G394400,regulation of post-transcriptional gene silencing by RNA,"Any process that modulates the frequency, rate or extent of post-transcriptional gene silencing by RNA.",GO:1900368,IEA,biological_process
TraesCS5B02G394500,cytoplasm,"The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures.",GO:0005737,IEA,cellular_component
TraesCS5B02G394500,nucleic acid binding,Binding to a nucleic acid.,GO:0003676,IEA,molecular_function
TraesCS5B02G394500,methyltransferase activity,Catalysis of the transfer of a methyl group to an acceptor molecule.,GO:0008168,IEA,molecular_function
TraesCS5B02G394500,protein-lysine N-methyltransferase activity,Catalysis of the transfer of a methyl group from S-adenosyl-L-methionine to the epsilon-amino group of a lysine residue in a protein substrate.,GO:0016279,IEA,molecular_function
TraesCS5B02G394500,methylation,The process in which a methyl group is covalently attached to a molecule.,GO:0032259,IEA,biological_process
TraesCS5B02G395600,,,,,
TraesCS5B02G395700,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS5B02G405600,meristem development,"The process whose specific outcome is the progression of the meristem over time, from its formation to the mature structure.",GO:0048507,IEA,biological_process
TraesCS5B02G405600,meristem maintenance,"Any process involved in maintaining the identity, size and shape of a meristem.",GO:0010073,IEA,biological_process
TraesCS5B02G405700,ATP binding,"Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.",GO:0005524,IEA,molecular_function
TraesCS5B02G405700,protein kinase activity,"Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP.",GO:0004672,IEA,molecular_function
TraesCS5B02G405700,protein serine/threonine kinase activity,"Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate.",GO:0004674,IEA,molecular_function
TraesCS5B02G405700,chloroplast,"A chlorophyll-containing plastid with thylakoids organized into grana and frets, or stroma thylakoids, and embedded in a stroma.",GO:0009507,IEA,cellular_component
TraesCS5B02G405700,cytosol,"The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes.",GO:0005829,IEA,cellular_component
TraesCS5B02G405700,"regulation of photoperiodism, flowering","Any process that modulates the frequency, rate or extent of photoperiodism, flowering.",GO:2000028,IEA,biological_process
TraesCS5B02G405700,chloroplast-nucleus signaling pathway,"The process in which a molecular signal is transduced between the chloroplast and nucleus, such that expression of nuclear encoding photosynthetic proteins is coupled with chloroplast biogenesis.",GO:0010019,IEA,biological_process
TraesCS5B02G405700,regulation of growth,"Any process that modulates the frequency, rate or extent of the growth of all or part of an organism so that it occurs at its proper speed, either globally or in a specific part of the organism's development.",GO:0040008,IEA,biological_process
TraesCS5B02G405700,protein phosphorylation,The process of introducing a phosphate group on to a protein.,GO:0006468,IEA,biological_process
TraesCS5B02G414400,heme binding,"Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring.",GO:0020037,IEA,molecular_function
TraesCS5B02G414400,monooxygenase activity,Catalysis of the incorporation of one atom from molecular oxygen into a compound and the reduction of the other atom of oxygen to water.,GO:0004497,IEA,molecular_function
TraesCS5B02G414400,iron ion binding,Binding to an iron (Fe) ion.,GO:0005506,IEA,molecular_function
TraesCS5B02G414400,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","Catalysis of an oxidation-reduction (redox) reaction in which hydrogen or electrons are transferred from each of two donors, and molecular oxygen is reduced or incorporated into a donor.",GO:0016705,IEA,molecular_function
TraesCS5B02G414500,catalytic activity,"Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic.",GO:0003824,IEA,molecular_function
TraesCS5B02G414500,obsolete coenzyme binding,"OBSOLETE. Binding to a coenzyme, any of various nonprotein organic cofactors that are required, in addition to an enzyme and a substrate, for an enzymatic reaction to proceed.",GO:0050662,IEA,molecular_function
TraesCS5B02G422200,,,,,
TraesCS5B02G422300,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS5B02G424300,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS5B02G424300,intracellular sterol transport,The directed movement of sterols within cells.,GO:0032366,IEA,biological_process
TraesCS5B02G424400,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS5B02G424400,membrane,A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.,GO:0016020,IEA,cellular_component
TraesCS5B02G424400,endoplasmic reticulum,"The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached).",GO:0005783,IBA,cellular_component
TraesCS5B02G424400,COPII-coated ER to Golgi transport vesicle,A vesicle with a coat formed of the COPII coat complex proteins. The COPII coat complex is formed by the Sec23p/Sec24p and the Sec13p/Sec31p heterodimers. COPII-associated vesicles transport proteins from the rough endoplasmic reticulum to the Golgi apparatus (anterograde transport).,GO:0030134,IBA,cellular_component
TraesCS5B02G425200,cytoplasm,"The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures.",GO:0005737,IEA,cellular_component
TraesCS5B02G425200,lipid transfer activity,"Removes a lipid from a membrane or a monolayer lipid particle, transports it through the aqueous phase while protected in a hydrophobic pocket, and brings it to an acceptor membrane or lipid particle. This results in intermembrane transfer of lipids.",GO:0120013,IEA,molecular_function
TraesCS5B02G425200,GO_0010175,Go 0010175,GO:0010175,IEA,go
TraesCS5B02G425200,cell death,"Any biological process that results in permanent cessation of all vital functions of a cell. A cell should be considered dead when any one of the following molecular or morphological criteria is met: (1) the cell has lost the integrity of its plasma membrane; (2) the cell, including its nucleus, has undergone complete fragmentation into discrete bodies (frequently referred to as apoptotic bodies). The cell corpse (or its fragments) may be engulfed by an adjacent cell in vivo, but engulfment of whole cells should not be considered a strict criteria to define cell death as, under some circumstances, live engulfed cells can be released from phagosomes (see PMID:18045538).",GO:0008219,IEA,biological_process
TraesCS5B02G425200,response to salicylic acid,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a salicylic acid stimulus.",GO:0009751,IEA,biological_process
TraesCS5B02G425200,GO_0009816,Go 0009816,GO:0009816,IEA,go
TraesCS5B02G425200,intermembrane lipid transfer,The transport of lipids between membranes in which a lipid molecule is transported through an aqueous phase from the outer leaflet of a donor membrane to the outer leaflet of an acceptor membrane. This process does not require metabolic energy and can be either spontaneous or mediated by lipid transfer proteins (LTPs).,GO:0120009,IEA,biological_process
TraesCS5B02G425300,metal ion binding,Binding to a metal ion.,GO:0046872,IEA,molecular_function
TraesCS5B02G425300,nucleic acid binding,Binding to a nucleic acid.,GO:0003676,IEA,molecular_function
TraesCS5B02G425300,RNA binding,Binding to an RNA molecule or a portion thereof.,GO:0003723,IEA,molecular_function
TraesCS5B02G425300,"mRNA splicing, via spliceosome","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced.",GO:0000398,IEA,biological_process
TraesCS5B02G425300,U2AF complex,A heterodimeric protein complex consisting of conserved large and small U2AF subunits that contributes to spliceosomal RNA splicing by binding to consensus sequences at the 3' splice site. U2AF is required to stabilize the association of the U2 snRNP with the branch point.,GO:0089701,IEA,cellular_component
TraesCS5B02G426000,zinc ion binding,Binding to a zinc ion (Zn).,GO:0008270,IEA,molecular_function
TraesCS5B02G426000,nucleus,"A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.",GO:0005634,IEA,cellular_component
TraesCS5B02G426100,membrane,A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.,GO:0016020,IEA,cellular_component
TraesCS5B02G428500,,,,,
TraesCS5B02G428600,ATP binding,"Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.",GO:0005524,IEA,molecular_function
TraesCS5B02G428600,protein kinase activity,"Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP.",GO:0004672,IEA,molecular_function
TraesCS5B02G428600,protein serine/threonine kinase activity,"Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate.",GO:0004674,IEA,molecular_function
TraesCS5B02G428600,protein phosphorylation,The process of introducing a phosphate group on to a protein.,GO:0006468,IEA,biological_process
TraesCS5B02G436600,,,,,
TraesCS5B02G436700,,,,,
TraesCS5B02G440600,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS5B02G440700,DNA-binding transcription factor activity,"A transcription regulator activity that modulates transcription of gene sets via selective and non-covalent binding to a specific double-stranded genomic DNA sequence (sometimes referred to as a motif) within a cis-regulatory region. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons.",GO:0003700,IEA,molecular_function
TraesCS5B02G440700,sequence-specific DNA binding,"Binding to DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA e.g. promotor binding or rDNA binding.",GO:0043565,IEA,molecular_function
TraesCS5B02G440700,nucleus,"A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.",GO:0005634,IEA,cellular_component
TraesCS5B02G440700,"regulation of transcription, DNA-templated","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription.",GO:0006355,IEA,biological_process
TraesCS5B02G440700,,,,,
TraesCS5B02G442300,rRNA processing,Any process involved in the conversion of a primary ribosomal RNA (rRNA) transcript into one or more mature rRNA molecules.,GO:0006364,IEA,biological_process
TraesCS5B02G442300,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS5B02G442400,,,,,
